,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1612,1357
1,/?q=user,2,2
2,/30th-conference-international-society-biomechanics-sports-isbs,3,2
3,/3d-body-scanning-technologies,18,18
4,/403.html?page=/bioc-2014&from=,1,1
5,/403.html?page=/blog/2014-11-27-weaving-strands-autonomous-robotics&from=,1,1
6,/403.html?page=/events&from=,1,1
7,/403.html?page=/node/1502/&from=,1,1
8,/403.html?page=/ssi-fellowship-programme-application-form&from=,4,3
9,/404.html?page=/ &from=,1,1
10,/404.html?page=/)&from=,1,1
11,/404.html?page=/)&from=http://mail.kashanu.ac.ir/,1,1
12,/404.html?page=/2013-08-23-ten-reasons-be-research-software-engineer&from=,1,1
13,/404.html?page=/blog/2013-09-02-encouraging-citation-software-i&from=http://lists.software-carpentry.org/pipermail/discuss_lists.software-carpentry.org/2013-October/001048.html,2,2
14,/404.html?page=/blog/2014-10-31-researchers-both-rely-software-and-ov\&from=,1,1
15,/404.html?page=/blog/2014-10-31-researchers-both-rely-software-and-ove&from=,1,1
16,/404.html?page=/collaborations-workshop&from=,1,1
17,/404.html?page=/cs14&from=,1,1
18,/404.html?page=/fellows-2015-webinar)&from=,1,1
19,/404.html?page=/home/cw11/giving-good-lightening-talk&from=,1,1
20,/404.html?page=/icaci.org/&from=http://software.ac.uk/digital-approaches-to-cartographic-heritage,1,1
21,/404.html?page=/legacy-sitesattach/BoardMeeting/20100323 OMII-UK Agenda Board Meeting.pdf&from=http://www.bing.com/search?q=0208+896+5940&qs=n&form=QBRE&pq=0208+896+5940&sc=0-11&sp=-1&sk=&cvid=34acbe88a7914ad3a5c5b5ba45e3a8b0,1,1
22,/404.html?page=/legacy-sitesattach/CSPDayOct08/GridBS.pdf&from=http://www.southampton.ac.uk/risk/about/staff/tm1a09.page?,1,1
23,/404.html?page=/legacy-sitesattach/Nwsltr0609A/Fish.png&from=http://nortonsafe.search.ask.com/picdetails?geo=US&prt=NIM&locale=EN&o=15527&ver=5&chn=RETAIL&q=sea+fish&surl=http://nortonsafe.search.ask.com/pictures?q=sea+fish&geo=US&prt=NIM&locale=EN&o=15527&chn=RETAIL&ver=5&tpr=2&purl=http://www.omii.ac.uk/wiki/Nwsltr0609Fish&iurl=http://www.omii.ac.uk/attach/Nwsltr0609A/Fish.png&iw=600&ih=431&turl=http://media1.picsearch.com/is?2XXLgRIex9rAGbixoMl_sN4_Zml6SJshQn-VuZsOiEY&tw=128&th=92,1,1
24,/404.html?page=/legacy-sitesattach/Nwsltr0909A/Cars.png&from=http://www.picsearch.com/imageDetail.cgi?id=mu9yyLDp28EHgkfB_B3OrRNTgNdCRk7ejqOV3oSlTy8&start=29&q=cars,1,1
25,/404.html?page=/legacy-sitesdissemination/FunctionalSpecification.pdf&from=,3,3
26,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=,1,1
27,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://wiki.jetbrains.net/intellij/Developing_a_simple_Apache_Axis_WebService,4,4
28,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://www.guj.com.br/java/121638-erro-ao-acessar-webservice-c-com-meu-cliente-java,2,2
29,/404.html?page=/legacy-sitesdocs/2.3.0/security/non-omii/ukes_keystore_generation.htm&from=,4,2
30,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=,2,2
31,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://gnuplot.info/links.html,5,5
32,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://www.gnuplot.info/links.html,5,5
33,/404.html?page=/legacy-sitesdocs/3.2.0/installation_guide/required_software/install_java_j2sesdk.htm&from=http://www.google.se/url?sa=t&rct=j&q=j2se sdk download&source=web&cd=8&ved=0CEUQFjAH&url=http://www.omii.ac.uk/docs/3.2.0/installation_guide/required_software/install_java_j2sesdk.htm&ei=JnhIUKS_IYjS4QT0iYFI&usg=AFQjCNEDXceoJ3U8OCSXv9sLkFsC6_4ZRg,1,1
34,/404.html?page=/legacy-sitesdownloads/&from=,1,1
35,/404.html?page=/legacy-sitesdownloads/&from=http://sse.cs.ucl.ac.uk/omii-bpel/docs/prerequisites.html,2,1
36,/404.html?page=/legacy-sitesnews/news.jhtml?nid=161&from=http://www.zoominfo.com/p/Lucio-De Paolis/1001591740,1,1
37,/404.html?page=/legacy-sitesprojects/display_project.jsp?projectid=237&from=http://www0.cs.ucl.ac.uk/research/avats/,2,2
38,/404.html?page=/legacy-sitesprojects/display_project.jsp?projectid=237&from=http://www0.cs.ucl.ac.uk/research/avats/index.html,1,1
39,/404.html?page=/legacy-siteswiki/GoogleSummerOfCode&from=,1,1
40,/404.html?page=/legacy-siteswiki/GridSAM&from=,6,4
41,/404.html?page=/legacy-siteswiki/GridSAM&from=http://gridsam.sourceforge.net/2.0.1/gridsam-schema/index.html,1,1
42,/404.html?page=/legacy-siteswiki/GridSAM&from=http://sourceforge.net/projects/gridsam/?source=typ_redirect,1,1
43,/404.html?page=/legacy-siteswiki/GridSAM&from=http://t.co/IA0DFXnWsT,1,1
44,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=,10,9
45,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://stackoverflow.com/questions/1348603/how-can-i-get-maven-to-stop-attempting-to-check-for-updates-for-artifacts-from-a,8,8
46,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://stackoverflow.com/questions/15014080/manually-process-a-soap-jax-ws-request,1,1
47,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://www.software.ac.uk/legacy-siteswiki/JaxWsTutorial,3,1
48,"/404.html?page=/legacy-siteswiki/Nwsltr0309Ontology&from=http://www.search.ask.com/picdetails?apn_dbr=&apn_dtid=^BND533+^YY^IN&imgs=400p&crxv=&itbv=&d=533-102&atb=sysid=533:appid=102:uid=bc6ecb74fd659bdc:uc2=510:typekbn=1.1:src=hmp:o=APN10644A&p2=^AG5^BND533+^YY^IN&hdoi=&apn_ptnrs=^AG5&o=APN10644A&lang=en&gct=hp&tbv=&tpid=&pf=&shad=s_0048,s_0001&trgb=&apn_sauid=&hpds=&apn_uid=&doi=&q=Carolus+Linnaeus+drawing+easy&surl=http://www.search.ask.com/pictures?apn_dbr=&apn_dtid=^BND533+^YY^IN&imgs=400p&crxv=&itbv=&d=533-102&atb=sysid=533:appid=102:uid=bc6ecb74fd659bdc:uc2=510:typekbn=1.1:src=hmp:o=APN10644A&p2=^AG5^BND533+^YY^IN&hdoi=&apn_ptnrs=^AG5&o=APN10644A&lang=en&gct=hp&tbv=&tpid=&pf=&shad=s_0048,s_0001&trgb=&apn_sauid=&hpds=&apn_uid=&doi=&q=Carolus+Linnaeus+drawing+easy&tpr=10&page=3&purl=http://www.omii.ac.uk/wiki/Nwsltr0309Ontology&iurl=http://www.omii.ac.uk/attach/Nwsltr0309A/Linnaeus.png&iw=450&ih=496&turl=http://media3.picsearch.com/is?9URkUJ0RliNKqmKaTIvRufMCTZ41AQrERnoUbe3dSkA&tw=116&th=128",3,1
49,/404.html?page=/legacy-siteswiki/Nwsltr0908CERN&from=,1,1
50,/404.html?page=/legacy-siteswiki/RapidHadoop&from=http://research.nesc.ac.uk/node/563,2,2
51,/404.html?page=/legacy-siteswiki/SoftwareOverview&from=http://www.taverna.org.uk/introduction/taverna-in-use/bundled-with-products/,1,1
52,/404.html?page=/legacy-siteswiki/STAFFGoogleSummerOfCode&from=,1,1
53,/404.html?page=/legacy-siteswiki/WorkflowMonitor&from=http://www.taverna.org.uk/download/associated-tools/workflow-monitor/,6,4
54,/404.html?page=/people&from=,2,2
55,/404.html?page=/resources/guides/choosing-open-source-licence&from=http://www.software.ac.uk/blog/2013-10-07-shining-light-open-source-licences-scientific-software,1,1
56,/404.html?page=/resources/guides/developing-maintainable-software.&from=,2,1
57,/404.html?page=/resources/guides/undefined&from=http://software.ac.uk/resources/guides/developing-maintainable-software,1,1
58,/404.html?page=/resources/guides/which-journals-&from=http://www.google.com/url?q=http://www.software.ac.uk/resources/guides/which-journals-&sa=D&sntz=1&usg=AFQjCNHCGmRo3JH3oiiXHSRarPmpiZfxYw,1,1
59,/404.html?page=/resources/guides/which-journals-should-i-publish-my-software_&from=,1,1
60,/404.html?page=/resources/preserving-software-resources&from=http://softwarepreservation.jiscinvolve.org/wp/,1,1
