,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1302,990
1,/20th-annual-international-conference-intelligent-systems-molecular-biology-ismb,2,2
2,/25th-ieee-computer-based-medical-systems-cbms-2012,4,4
3,/3d-body-scanning-technologies,2,2
4,/403.html?page=/blog/2013-09-20-software-research-session-agu13-san-francisco&from=,1,1
5,/403.html?page=/events&from=,1,1
6,/403.html?page=/ssi-fellowship-programme-application-form&from=http://duncan.hull.name/2012/08/15/ssi/,1,1
7,/404.html?page=/‎&from=http://kaythaney.com/,2,2
8,/404.html?page=/‎&from=http://kaythaney.com/2013/09/10/on-the-move-isees-and-the-role-of-software-in-environmental-science/,2,2
9,/404.html?page=/antispam/comment/6878/submit-spam&from=http://www.software.ac.uk/blog/2013-09-05-heroes-software-engineering-tim-berners-lee,1,1
10,/404.html?page=/antispam/comment/6881/submit-spam&from=http://www.software.ac.uk/blog/2013-09-05-heroes-software-engineering-tim-berners-lee,1,1
11,/404.html?page=/antispam/comment/7150/submit-spam&from=http://www.software.ac.uk/blog/2012-11-09-craftsperson-and-scholar,1,1
12,/404.html?page=/antispam/comment/7175/submit-spam&from=http://www.software.ac.uk/blog/2012-11-09-craftsperson-and-scholar,1,1
13,/404.html?page=/antispam/comment/7178/submit-spam&from=http://www.software.ac.uk/blog/2013-07-25-workshop-e-infrastructure-trainers-sold-out-and-more-places-added,1,1
14,/404.html?page=/attach/Cengaged-inclusive-citizen.jpg&from=,1,1
15,/404.html?page=/attach/Developer-in-Residence&from=,1,1
16,/404.html?page=/attach/match.jpg&from=,1,1
17,/404.html?page=/attach/micro-collab.jpg&from=,1,1
18,/404.html?page=/attach/psdfiles.zip&from=,1,1
19,/404.html?page=/attach/SnApp&from=,4,1
20,/404.html?page=/blog/2013-07-09-recomp/utation-manifesto&from=,1,1
21,/404.html?page=/blog/2013-09-30-heroes-software-engineering-miro&from=,11,9
22,/404.html?page=/blog/2013-09-30-heroes-software-engineering-miro&from=http://us-mg5.mail.yahoo.com/neo/launch?.rand=68rmf337h88rj,1,1
23,/404.html?page=/blog/2013-09-30-heroes-software-engineering-miron&from=,1,1
24,/404.html?page=/blog/wp-login.php?action=register&from=,4,1
25,/404.html?page=/collaborations-workshop-2013-cw13/cw13-breakout-topics&from=http://www.software.ac.uk/blog/2013-03-07-collaborations-workshop-2013-many-many-reasons-attend,1,1
26,/404.html?page=/collaborations-workshop-2013-cw13/cw13-suggestions-and-recommendations&from=,1,1
27,/404.html?page=/cw&from=,1,1
28,/404.html?page=/cw13/collaborations-workshop-quotes&from=http://www.software.ac.uk/cw13,1,1
29,/404.html?page=/fellowship-programme/fellowship-programme-ap&from=,1,1
30,/404.html?page=/fellowship-programme/fellowship-programme-appli&from=,2,1
31,/404.html?page=/fellowship-programme/fellowship-programme-applic&from=,2,2
32,/404.html?page=/fellowship-programme/fellowship-programme-application&from=,1,1
33,/404.html?page=/fellowship-programme/fellowship-programme-appplication-form&from=,1,1
34,/404.html?page=/fellowship-programme/fellowship-programme&from=,2,1
35,/404.html?page=/fellowship&from=,1,1
36,/404.html?page=/heroes-software-engineering>&from=,1,1
37,/404.html?page=/how-to write&from=,1,1
38,/404.html?page=/lib/tags.php&from=,1,1
39,/404.html?page=/people&from=,1,1
40,/404.html?page=/policy-0/workshop-research-software-engineers&from=http://plus.url.google.com/url?sa=z&n=1377087835138&url=http://www.software.ac.uk/policy-0/workshop-research-software-engineers&usg=L5UUAZR5CH8BrIG14JVYyEIjXGs.,2,2
41,/404.html?page=/policy-0/workshop-research-software-engineers&from=http://www.linkedin.com/groupItem?view=&srchtype=discussedNews&gid=90488&item=267094713&type=member&trk=eml-anet_dig-b_pd-ttl-hdp&fromEmail=&ut=0hJOOwXzjsrRU1,1,1
42,/404.html?page=/policy-0/workshop-research-software-engineers&from=http://www.linkedin.com/groupItem?view=&srchtype=discussedNews&gid=90488&item=267094713&type=member&trk=eml-anet_dig-b_pd-ttl-hdp&fromEmail=&ut=2yGkQX4YXju5U1,1,1
43,/404.html?page=/policy-0/workshop-research-software-engineers&from=http://www.linkedin.com/groupItem?view=&srchtype=discussedNews&gid=90488&item=267094713&type=member&trk=eml-anet_dig-b_pd-ttl-hdp&fromEmail=&ut=2ZlR4AK8r2u5U1,2,2
44,/404.html?page=/ready-release&from=,2,2
45,/404.html?page=/ready-release&from=http://www.software.ac.uk/blog/2011-06-02-commercialising-your-software,2,2
46,/404.html?page=/register.php&from=,1,1
47,/404.html?page=/resource/guids/choosing-repository-your-software-project&from=,3,3
48,"/404.html?page=/resources/guides-everything/software-evaluation-guide,&from=",1,1
49,/404.html?page=/resources/preserving-software-resources&from=,31,24
50,/404.html?page=/resources/preserving-software-resources&from=http://www.software.ac.uk/resources,4,3
51,/404.html?page=/SustainingSoftware.html&from=http://softwarepreservation.jiscinvolve.org/wp/2010/06/10/wanted-software-developers/,1,1
52,/404.html?page=/tag-feed?tag=Jabbering fools in the next bay.&from=,1,1
53,/404.html?page=/tag-feed&from=,2,2
54,/404.html?page=/tagcloud-test/tagCloud.html&from=,1,1
55,/404.html?page=/tagcloud/tagcloud.php&from=,2,1
56,/404.html?page=/trac&from=,1,1
57,/404.html?page=/wp-register.php&from=,1,1
58,/about,273,196
59,/about/advisory-board,22,21
60,/about/cite-us,7,6
61,/about/contact,24,23
62,/about/media,1,1
63,/about/media-enquiries,1,1
64,/about/our-partners,27,21
65,/about/people,176,101
66,/about/people/aleksandra-pawlik,23,19
67,/about/people/alexander-hay,7,7
68,/about/people/arno-proeme,4,4
69,/about/people/carole-goble,8,8
70,/about/people/david-de-roure,7,4
71,/about/people/justin-bradley-0,6,6
72,/about/people/malcolm-atkinson,7,7
73,/about/people/mario-antonioletti,6,5
74,/about/people/mark-parsons,9,8
75,/about/people/mike-jackson,8,7
76,/about/people/neil-chue-hong,26,24
77,/about/people/rob-baxter,7,7
78,/about/people/shoaib-sufi,11,11
79,/about/people/simon-hettrick,11,10
80,/about/people/steve-crouch,7,6
81,/about+,1,1
82,/agents,6,6
83,/agents/,2,2
84,/agents/agent-profiles,9,7
85,/agents/more-information-about-agent-network,3,2
86,/astonishingly-fast-fitting-models-big-datasets,4,4
87,/banner-1015,4,3
88,/banner-1018,2,2
89,/banner-513,1,1
90,/banner-636,2,2
91,/banner-816,1,1
92,/banner-835,1,1
93,/banner-836,1,1
94,/banner-927,3,3
95,/behaviour-energy-and-climate-change-conference-2012,2,2
96,/blog,459,309
97,/blog?page=1,40,21
98,/blog?page=10,2,1
99,/blog?page=11,1,1
100,/blog?page=12,3,2
101,/blog?page=13,3,2
102,/blog?page=14,3,1
103,/blog?page=15,1,1
104,/blog?page=16,1,1
105,/blog?page=17,2,1
106,/blog?page=18,1,1
107,/blog?page=19,2,1
108,/blog?page=2,19,10
109,/blog?page=20,1,1
110,/blog?page=21,2,1
111,/blog?page=22,1,1
112,/blog?page=23,2,1
113,/blog?page=3,12,6
114,/blog?page=4,10,7
115,/blog?page=5,12,7
116,/blog?page=6,10,5
117,/blog?page=7,7,4
118,/blog?page=8,2,1
119,/blog?page=9,2,1
120,/blog?page7=,1,1
121,/blog/,2,2
122,/blog/11,1,1
123,/blog/2010-12-16-experiences-paraview-and-python,12,9
124,/blog/2010-12-21-geotod-ii-linked-data-demonstrator-live,1,1
125,/blog/2011-01-11-increasing-our-understanding-location-geotod-ii,1,1
126,/blog/2011-01-17-continuous-integration-gets-new-butler,1,1
127,/blog/2011-01-18-thinking-about-migrating-different-repository,5,5
128,/blog/2011-02-28-open-source-community-simplified,2,1
129,/blog/2011-04-11-three-tips-software-sustainability-egi-user-forum,3,1
130,/blog/2011-04-12-what-do-we-want-fewer-abbreviations-when-do-we-want-them-asap,3,1
131,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,136,129
132,/blog/2011-04-19-ancient-greeks-knew-thing-or-two-about-software-problems,2,2
133,/blog/2011-05-02-publish-or-be-damned-alternative-impact-manifesto-research-software,11,7
134,/blog/2011-06-02-commercialising-your-software,10,8
135,/blog/2011-06-03-ssi-contributes-software-carpentry,4,1
136,/blog/2011-06-22-what-makes-good-code-good,5,5
137,/blog/2011-06-29-were-all-engineers-now,1,1
138,/blog/2011-07-08-why-reproducibility-important,1,1
139,/blog/2011-07-21-agent-applications-start-flood,2,1
140,/blog/2011-08-10-learn-how-use-national-e-resources-and-manage-your-software-and-data,1,1
141,/blog/2011-09-02-wtfsmin-indicator-code-quality,9,7
142,/blog/2011-09-22-chemistry-experiments-computer-instead-bench-top,2,2
143,/blog/2011-09-22-i-didnt-want-be-project-manager,2,2
144,/blog/2011-09-29-what-will-climate-change-do-our-wheat,1,1
145,/blog/2011-10-04-beyond-weather-metum-and-art-weather-forecasting,2,2
146,/blog/2011-10-07-ssi-seiuccr-summer-school-0,7,2
147,/blog/2011-10-18-open-street-map-and-participatory-mapping,3,2
148,/blog/2011-10-20-biodiversity-spice-life,1,1
149,/blog/2011-10-25-software-chasing-sequence-report-ismb,1,1
150,/blog/2011-11-01-getting-started-android,2,2
151,/blog/2011-11-14-ten-hints-testing-eclipse-plug-ins,1,1
152,/blog/2011-11-28-celery-not-be-sniffed,1,1
153,/blog/2011-11-30-celery-not-be-sniffed,2,2
154,/blog/2011-12-07-how-big-big-data,2,2
155,/blog/2011-12-16-what-makes-good-code-good-digital-social-research-view,19,18
156,/blog/2011-12-22-scala-fewer-lines-code-and-better-pay,2,2
157,/blog/2012-01-19-how-easy-it-teach-software-skills,1,1
158,/blog/2012-02-17-evaluating-software-behind-some-worlds-large-experimental-facilities,1,1
159,/blog/2012-02-17-what-makes-good-code-good-and-peer-software-reviewing-dev8d,3,3
160,/blog/2012-03-05-five-top-tips-promoting-your-software,55,50
161,/blog/2012-03-18-students-view-advanced-school-scientific-software-development,1,1
162,/blog/2012-03-23-announcing-journal-open-research-software-software-metajournal,34,31
163,/blog/2012-03-27-rtfm-four-letter-word,1,1
164,/blog/2012-03-30-towards-datasouthamptonacuk-enterprise-edition,1,1
165,/blog/2012-04-16-marrying-prince2-agile-development,37,36
166,/blog/2012-04-17-developing-dynamic-biomedical-research-support-systems-need-domain-expertise,3,2
167,/blog/2012-04-19-top-tips-using-open-source-repository,6,6
168,/blog/2012-04-20-top-tips-migrating-open-source-repository,2,2
169,/blog/2012-04-23-how-encourage-developers-share-code,2,2
170,/blog/2012-04-23-work-scientific-software-engineers-recognised-academia,12,9
171,/blog/2012-04-26-top-five-donts-software-development,19,19
172,/blog/2012-05-01-scientific-software-developer-academia,5,4
173,/blog/2012-05-02-uks-first-software-carpentry-boot-camp,13,12
174,/blog/2012-05-03-five-tops-tips-documentation,10,9
175,/blog/2012-05-09-five-top-tips-developing-android-apps,147,105
176,/blog/2012-05-16-now-its-our-turn-software-carpentry-newcastle,3,2
177,/blog/2012-05-16-top-five-tips-releasing-software,11,11
178,/blog/2012-06-06-what-infrastructure-do-you-need-start-developing-research-software-our-top-tips,2,2
179,/blog/2012-06-06-what-infrastructure-do-you-need-strengthen-community-engagement-and-deliver-reliable,1,1
180,/blog/2012-06-19-infrastructure-unselfish-software-development-our-top-tips-collected,1,1
181,/blog/2012-06-19-what-infrastructure-do-you-need-foster-closer-collaboration-around-your-software-our,1,1
182,/blog/2012-06-20-migrating-sourceforge-wordpress-blog-hosted-apps-walkthrough,43,35
183,/blog/2012-06-22-how-describe-software-you-used-your-research-top-ten-tips,10,10
184,/blog/2012-06-28-strengthen-community-engagement-and-deliver-reliable-software-right-infrastructure-o,5,5
185,/blog/2012-06-29-sicsa-2012,1,1
186,/blog/2012-07-02-hosted-continuous-integration-servers-infrastructure,21,17
187,/blog/2012-07-06-raising-stakes-ontologies,1,1
188,/blog/2012-07-06-science-open-enterprise,1,1
189,/blog/2012-07-16-infrastructure-closer-collaboration-our-top-tips,2,2
190,/blog/2012-07-17-infrastructure-unselfish-software-development-collection-top-tips,4,4
191,/blog/2012-07-17-new-approach-software-design-better-stories,1,1
192,/blog/2012-07-27-r-or-not-r-royal-statistical-society,10,10
193,/blog/2012-08-06-complex-objects-are-here-stay,1,1
194,/blog/2012-08-09-hosted-continuous-integration-delivering-infrastructure,7,4
