,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,466,346
1,/25th-ieee-computer-based-medical-systems-cbms-2012,7,5
2,/403.html?page=/blog/2012-12-06-software-carpentry-edinburgh&from=,1,1
3,/403.html?page=/fellowship-programme/fellowship-programme-application-form&from=http://www.software.ac.uk/news/2012-07-11-funding-travel-and-more-new-fellowship-programme,3,2
4,/403.html?page=/publications&from=,1,1
5,/403.html?page=/ssi-fellowship-programme-application-form&from=,1,1
6,/403.html?page=/ssi-fellowship-programme-application-form&from=http://www.myexperiment.org/announcements/69.html,1,1
7,/403.html?page=/user/password&from=http://www.software.ac.uk/login,1,1
8,/404.html?page=/;pgom&from=,1,1
9,/404.html?page=/AHMWorkshop.html&from=http://soundsoftware.ac.uk/node/13,1,1
10,/404.html?page=/blog/2012-04-16- marrying-prince2-agile-development&from=,23,19
11,/404.html?page=/blog/2012-04-16-&from=,2,2
12,/404.html?page=/blog/2012-04-16-marrying-prince2-agile-development.com&from=,1,1
13,/404.html?page=/blog/2012-04-16&from=,4,3
14,/404.html?page=/fellows&from=,2,2
15,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=,5,5
16,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=http://software.ac.uk/resources/guides,4,3
17,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=http://www.software.ac.uk/resources/guides,1,1
18,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=http://www.software.ac.uk/software-evaluation-results?nid=448&surveyid=1355520747-4lpmv6o47e,1,1
19,/404.html?page=/sites/default/files/news&from=http://www.software.ac.uk/sites/default/files/,2,1
20,/404.html?page=/ssi&from=,1,1
21,/404.html?page=/what-do-we-do/events-attended/edit&from=,1,1
22,/404.html?page=/what-do-we-do/talks-and-training&from=http://www.software.ac.uk/training,2,2
23,/about,48,38
24,/about/advisory-board,6,6
25,/about/cite-us,7,7
26,/about/contact,24,21
27,/about/media,5,5
28,/about/our-partners,9,8
29,/about/people,83,69
30,/agent-reports,15,6
31,/agents,25,22
32,/agents/agent-profiles,15,13
33,/agents/more-information-about-agent-network,1,1
34,/banner-639,1,1
35,/banner-716,1,1
36,/blog,99,65
37,/blog?page=1,21,16
38,/blog?page=10,1,1
39,/blog?page=2,11,10
40,/blog?page=3,8,6
41,/blog?page=4,2,2
42,/blog?page=5,2,2
43,/blog?page=6,3,2
44,/blog?page=7,4,3
45,/blog?page=8,2,2
46,/blog?page=9,2,2
47,/blog/,3,2
48,/blog/2010-11-24-what-cloud-computing-got-right,1,1
49,/blog/2010-12-16-experiences-paraview-and-python,6,3
50,/blog/2011-01-11-organising-successful-event-cw11,1,1
51,/blog/2011-01-18-thinking-about-migrating-different-repository,1,1
52,/blog/2011-02-17-dev8d-dipping-toe-developers-world,1,1
53,/blog/2011-02-23-sword-software-ontology-research-description,15,12
54,/blog/2011-04-11-grid-computing-explained-european-grid-initiative-user-forum,1,1
55,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,11,10
56,/blog/2011-04-19-ancient-greeks-knew-thing-or-two-about-software-problems,5,4
57,/blog/2011-05-02-publish-or-be-damned-alternative-impact-manifesto-research-software,4,4
58,/blog/2011-05-23-scientists-solve-one-africa-s-oldest-animal-plagues,1,1
59,/blog/2011-06-02-commercialising-your-software,5,3
60,/blog/2011-06-22-what-makes-good-code-good,2,2
61,/blog/2011-07-08-why-reproducibility-important,4,3
62,/blog/2011-07-26-supporting-scientists-programming,1,1
63,/blog/2011-08-05-egi-training-marketplace,4,2
64,/blog/2011-08-17-technology-transfer-and-software-sustainability,1,1
65,/blog/2011-09-02-wtfsmin-indicator-code-quality,4,4
66,/blog/2011-09-22-chemistry-experiments-computer-instead-bench-top,2,2
67,/blog/2011-09-29-what-will-climate-change-do-our-wheat,12,4
68,/blog/2011-10-04-beyond-weather-metum-and-art-weather-forecasting,1,1
69,/blog/2011-10-13-save-scientific-legacy-code,6,4
70,/blog/2011-10-20-biodiversity-spice-life,3,2
71,/blog/2011-10-25-software-chasing-sequence-report-ismb,2,1
72,/blog/2011-11-21-geotod-ii-all-hands-2011-and-semantic-web-2011,1,1
73,/blog/2011-11-30-celery-not-be-sniffed,6,6
74,/blog/2011-12-02-how-successfully-attract-equity-investment,1,1
75,/blog/2011-12-02-i-am-not-light-bulb,1,1
76,/blog/2011-12-16-what-makes-good-code-good-digital-social-research-view,16,16
77,/blog/2011-12-20-how-many-funding-aggregators-do-we-need,1,1
78,/blog/2011-12-22-scala-fewer-lines-code-and-better-pay,2,1
79,/blog/2012-02-03-usability-sustainability,1,1
80,/blog/2012-02-17-what-makes-good-code-good-and-peer-software-reviewing-dev8d,7,7
81,/blog/2012-03-05-five-top-tips-promoting-your-software,6,6
82,/blog/2012-03-18-students-view-advanced-school-scientific-software-development,3,3
83,/blog/2012-03-23-announcing-journal-open-research-software-software-metajournal,5,4
84,/blog/2012-04-05-software-engineering-too-high-price-pay,1,1
85,/blog/2012-04-16-marrying-prince2-agile-development,67,63
86,/blog/2012-04-17-developing-dynamic-biomedical-research-support-systems-need-domain-expertise,1,1
87,/blog/2012-04-18-getting-started-atlasti,1,1
88,/blog/2012-04-19-top-tips-using-open-source-repository,1,1
89,/blog/2012-04-20-top-tips-migrating-open-source-repository,1,1
90,/blog/2012-04-23-work-scientific-software-engineers-recognised-academia,17,15
91,/blog/2012-04-26-top-5-tips-releasing-software,3,3
92,/blog/2012-04-26-top-five-donts-software-development,2,2
93,/blog/2012-05-01-scientific-software-developer-academia,1,1
94,/blog/2012-05-02-uks-first-software-carpentry-boot-camp,10,8
95,/blog/2012-05-03-five-tops-tips-documentation,2,2
96,/blog/2012-05-09-five-top-tips-developing-android-apps,30,30
97,/blog/2012-05-16-now-its-our-turn-software-carpentry-newcastle,3,2
98,/blog/2012-05-16-top-five-tips-releasing-software,1,1
99,/blog/2012-06-06-what-infrastructure-do-you-need-start-developing-research-software-our-top-tips,1,1
100,/blog/2012-06-20-migrating-sourceforge-wordpress-blog-hosted-apps-walkthrough,10,10
101,/blog/2012-06-21-communicating-science-parliamentarians,1,1
102,/blog/2012-06-22-fascinating-day-learning-about-audio-and-music-research-soundsoftware-2012,4,4
103,/blog/2012-06-22-how-describe-software-you-used-your-research-top-ten-tips,9,6
104,/blog/2012-06-28-strengthen-community-engagement-and-deliver-reliable-software-right-infrastructure-o,2,2
105,/blog/2012-06-29-sicsa-2012,1,1
106,/blog/2012-07-02-hosted-continuous-integration-delivering-infrastructure,2,1
107,/blog/2012-07-06-raising-stakes-ontologies,4,4
108,/blog/2012-07-06-science-open-enterprise,2,2
109,/blog/2012-07-10-why-researchers-should-avoid-reality,1,1
110,/blog/2012-07-16-infrastructure-closer-collaboration-our-top-tips,2,2
111,/blog/2012-07-17-infrastructure-unselfish-software-development-collection-top-tips,4,4
112,/blog/2012-07-17-new-approach-software-design-better-stories,7,7
113,/blog/2012-07-27-r-or-not-r-royal-statistical-society,38,31
114,/blog/2012-08-06-complex-objects-are-here-stay,3,1
115,/blog/2012-08-09-hosted-continuous-integration-delivering-infrastructure,36,29
116,/blog/2012-08-09-infrastructure-project-proposals-our-top-tips,1,1
117,/blog/2012-08-16-what-research-software-community-and-why-should-you-care,14,14
118,/blog/2012-08-17-holy-grail-or-emperor-s-new-clothes-experiment-twitter,3,3
119,/blog/2012-08-20-seiuccr-summer-school-2012-even-more-successful-2011,1,1
120,/blog/2012-08-28-evolution-farm-tree,10,7
121,/blog/2012-08-29-planning-software-sustainability-tnt-library,2,2
122,/blog/2012-09-04-software-making-sense-data-deluge,3,3
123,/blog/2012-09-13-successful-launch-fellowship-programme,1,1
124,/blog/2012-09-19-space-software-nasas-final-frontier,1,1
125,/blog/2012-09-24-choose-your-own-adventure,7,5
126,/blog/2012-09-26-panic-what-i-did-when-my-expert-left,4,3
127,/blog/2012-09-28-multi-disciplinary-software-construction-workshop,1,1
128,/blog/2012-10-02-librarian-and-researcher-partners-research,2,2
129,/blog/2012-10-03-jump-starting-innovation-research-starting-grant-15k,1,1
130,/blog/2012-10-08-data-sustainability-polar-perspective,1,1
131,/blog/2012-10-15-social-network-fatigue,1,1
132,/blog/2012-10-15-we-evaluate-suregen-online-regeneration-toolkit,4,2
133,/blog/2012-10-18-making-python-more-accessible-scientists-and-more-powerful,18,16
134,/blog/2012-10-24-software-carpentry-newcastle,3,3
135,/blog/2012-10-26-top-tips-writing-press-release,6,5
136,/blog/2012-11-02-top-tips-helpers-software-carpentry-bootcamp,21,19
137,/blog/2012-11-06-hosting-software-carpentry-boot-camp-top-tips,10,10
138,/blog/2012-11-07-software-carpentry-oxford,5,4
139,/blog/2012-11-09-consultancy-online-psychology-application,4,3
140,/blog/2012-11-09-craftsperson-and-scholar,34,29
141,/blog/2012-11-09-twitter-tips-what-i-have-learned-about-getting-more-followers,4,3
142,/blog/2012-11-12-revision-control-not-just-source-code-morality-tale,9,9
143,/blog/2012-11-13-uk-software-carpentry-gathers-momentum,6,5
144,/blog/2012-11-14-mashups-and-hackathons-museums-libraries-and-archives-professionals,1,1
145,/blog/2012-11-16-excellent-opportunity-policy-and-communications,19,19
146,/blog/2012-11-19-helping-researchers-be-better-software-developers-job-opportunity-software-developer,37,34
147,/blog/2012-11-19-helping-researchers-be-better-software-developers-job-opportunity-software-developer?goback=.gde_90488_member_188199084,6,6
148,/blog/2012-11-19-helping-researchers-be-better-software-developers-job-opportunity-software-developer?goback=.gmr_90488.gde_90488_member_188199084,1,1
149,/blog/2012-11-19-helping-researchers-be-better-software-developers-job-opportunity-software-developer?goback=.nmp_*1_*1_*1_*1_*1_*1_*1_*1_*1.gde_90488_member_188199084,1,1
150,/blog/2012-11-23-catching-mice,1,1
