,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,2054,1882
1,/1130/,1,1
2,/25th-ieee-computer-based-medical-systems-cbms-2012,2,1
3,/3d-body-scanning-technologies,12,12
4,/403.html?page=/CW17/Sponsorship&from=,2,2
5,/403.html?page=/news/2016-05-18-r-consortium-and-software-carpentry-instructor-training&from=,1,1
6,/403.html?page=/news/2016-05-31-tufte-and-art-and-science-effective-data-visualisation&from=,3,1
7,/403.html?page=/node/1950/&from=,2,1
8,/403.html?page=/node/1951/&from=,1,1
9,/404.html?page=/ events&from=,1,1
10,/404.html?page=/about/how-to-cite-us&from=,1,1
11,/404.html?page=/admon&from=,1,1
12,/404.html?page=/blog/2011-05-02-publish-or-be-damned-alternative-impact-manifesto-research-software. Accessed:&from=,1,1
13,/404.html?page=/blog/2012-06-20-migrating-sourceforge-wordpress-blog-hosted-apps-walkthrough&from=https://www.google.com/,1,1
14,/404.html?page=/blog/2014-07-30-ohresearch-software-how-shalt-i-cite-thee&from=,2,1
15,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk\ researchers&from=,1,1
16,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-ukresearchers&from=,1,1
17,/404.html?page=/blog/2015-02-06-...&from=http://www.google.co.in/search?ie=ISO-8859-1&q=whati+s+coding+in+se&btnG=Search,1,1
18,/404.html?page=/blog/2015-09-08-...&from=http://www.google.co.in/search?ie=ISO-8859-1&q=new+open+credit+software&btnG=Search,1,1
19,/404.html?page=/collaborations-workshop-2013-cw13/cw13-suggestions-and-recommendations&from=,1,1
20,/404.html?page=/cw11&from=,1,1
21,/404.html?page=/cw17&from=,1,1
22,/404.html?page=/l;ogin&from=,1,1
23,/404.html?page=/legacy-sitesattach/Downloads/Download.png&from=http://world.archive.forumcommunity.net/m/?t=52733822,1,1
24,/404.html?page=/legacy-sitesdissemination/FunctionalSpecification.pdf&from=http://www.proz.com/kudoz/french_to_english/computers_software/2908768-cdcf.html,1,1
25,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=,1,1
26,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://www.google.com/url?q=http://www.omii.ac.uk/docs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&sa=D&sntz=1&usg=AFQjCNEf3uFx6_1SCee99R1lnoBi8I5L4g,1,1
27,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://gnuplot.sourceforge.net/links.html,2,2
28,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://www.gnuplot.info/links.html,9,9
