,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,460,351
1,/403.html?page=/aiding-surgeons-adoption-software&from=,1,1
2,/403.html?page=/astonishingly-fast-fitting-models-big-datasets&from=,1,1
3,/404.html?page=/agents - I&from=,1,1
4,/404.html?page=/agents)&from=,1,1
5,/404.html?page=/agents*&from=,12,11
6,/404.html?page=/agents*<http://www.software.ac.uk/agents&from=,3,3
7,/404.html?page=/agents*<http://www.software.ac.uk/agents>&from=,1,1
8,/404.html?page=/agents<http://www.software.ac.uk/agents&from=,3,3
9,/404.html?page=/agents<http:/www.software.ac.uk/agents&from=,8,7
10,/404.html?page=/agents<http:/www.software.ac.uk/agents>&from=,1,1
11,/404.html?page=/agents<UrlBlockedError.aspx&from=,1,1
12,/404.html?page=/agents>to&from=,1,1
13,/404.html?page=/blog/2011-05-02-publish-or-be-damned-alternati&from=,1,1
14,/404.html?page=/users&from=,1,1
15,/about,147,113
16,/about/cite-us,9,8
17,/about/contact,31,24
18,/about/media,7,5
19,/about/our-partners,56,45
20,/about/people,109,91
21,/access-denied,1,1
22,/agent-reports,122,67
23,/agents,1121,815
24,/Agents,51,36
25,/agents/more-information-about-agent-network,72,66
26,/aiding-surgeons-adoption-software,2,1
27,/astonishingly-fast-fitting-models-big-datasets,2,2
28,/blog,45,34
29,/blog?page=1,4,4
30,/blog?page=2,1,1
31,/blog?page=3,1,1
32,/blog/,2,1
33,/blog/2010-11-26-life-after-nescforge-surviving-repository-closure,3,1
34,/blog/2011-01-11-increasing-our-understanding-location-geotod-ii,1,1
35,/blog/2011-01-11-organising-successful-event-cw11,4,4
36,/blog/2011-01-18-thinking-about-migrating-different-repository,4,4
37,/blog/2011-02-17-dev8d-dipping-toe-developers-world,28,14
38,/blog/2011-02-23-sword-software-ontology-research-description,10,6
39,/blog/2011-04-01-all-publicity-good-publicity,1,1
40,/blog/2011-04-11-three-tips-software-sustainability-egi-user-forum,8,5
41,/blog/2011-04-12-what-do-we-want-fewer-abbreviations-when-do-we-want-them-asap,2,2
42,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,33,31
43,/blog/2011-04-19-ancient-greeks-knew-thing-or-two-about-software-problems,2,2
44,/blog/2011-05-02-publish-or-be-damned-alternative-impact-manifesto-research-software,17,15
45,/blog/2011-05-23-scientists-solve-one-africa-s-oldest-animal-plagues,2,2
46,/blog/2011-06-02-commercialising-your-software,8,3
47,/blog/2011-06-03-ssi-contributes-software-carpentry,2,2
48,/blog/2011-06-22-ssi-effective-scientific-programming-workshop,4,2
49,/blog/2011-06-22-what-makes-good-code-good,10,7
50,/blog/2011-06-29-were-all-engineers-now,10,7
51,/blog/2011-07-07-discussion-session-reproducibility,2,1
52,/blog/2011-07-08-why-reproducibility-important,10,10
53,/blog/2011-07-21-agent-applications-start-flood,10,8
54,/blog/2011-07-26-supporting-scientists-programming,20,14
55,/comment/reply/238,1,1
56,/comment/reply/270,4,1
57,/creating-videos-software-projects,3,2
58,/events,35,24
59,/events/2010-09-13-uk-e-science-all-hands-meeting-2010,4,2
60,/events/2010-11-26-e-science-institute-call-mini-themes,1,1
61,/events/2011-03-30-software-ontology-resource-description,1,1
62,/events/2011-03-30-understanding-provenance-and-linked-open-data,11,9
63,/events/2011-04-11-automating-quality-assurance-project-aqua-project-events,2,2
64,/events/2011-05-27-free-cloud-services-workshop-27-may-2011-university-southampton,3,3
65,/events/2011-06-08-xldb-extremely-large-databases-europe-2011,4,3
66,/events/2011-09-05-transfersummit-2011-open-innovation-everywhere,14,12
67,/events/2011-09-19-egi-technical-forum-2011,4,4
68,/events/2011-09-26-e-science-all-hands-meeting-2011,29,23
69,/events/2011-11-06-eresearch-australasia-2011-extreme-eresearch,3,2
70,/events/2011-11-29-3rd-ieee-international-conference-cloud-computing-technology-and-science-ieee-clou,48,41
71,/events/2011-12-05-ieee-international-conference-utility-and-cloud-computing,13,11
72,/events/2011-12-05-workshop-d3science,5,4
73,/every-software-resource-youll-ever-need,1,1
74,/help-travel-requests-and-conference-reports,54,47
75,/home/cw11,96,83
76,/home/cw11/breakouts,2,2
77,/home/cw11/cw11-agenda,5,4
78,/home/cw11/cw11-materials,20,8
79,/home/cw11/giving-good-lightning-talk,68,61
80,/home/cw11/lightning-talks,1,1
81,/how-describe-your-research,379,320
82,/how-frustrate-your-users-annoy-other-developers-and-please-lawyers,8,8
83,/join-our-agents-network,1051,400
84,/login,6,6
85,/more-information-about-agent-network,90,84
86,/news,45,35
87,/news?page=1,4,2
88,/news?page=2,3,2
89,/news?page=3,2,2
90,/news?page=4,3,3
91,/news?page=5,1,1
92,/news/2010-09-13-how-set-and-run-data-service-scholarships-available,1,1
93,/news/2011-02-17-important-changes-ngs-all-users,1,1
94,/news/2011-03-11-10th-e-science-all-hands-meetings-2011-call-abstracts,1,1
95,/news/2011-03-18-vacancy-two-special-project-officers-digital-preservation-coalition,2,2
96,/news/2011-03-25-brain-research-imaging-centre-edinburgh-bric-edinburgh-projects-sourceforge,10,9
97,/news/2011-04-18-coder-programmer-or-software-developer-spot-difference,3,3
98,/news/2011-05-31-here-be-dragons-and-workload-management-systems,1,1
99,/news/2011-06-03-asksteve-avoiding-dependency-problems,2,1
100,/news/2011-06-08-fear-being-open-ngs-news-features-collaborations-workshop,1,1
101,/news/2011-06-21-thousands-pounds-available-researchers-who-know-their-field,12,12
102,/news/2011-06-22-asksteve-looks-developing-open-way,15,15
103,/news/2011-06-29-asksteve-continues-look-developing-open-way,5,5
104,/news/2011-07-11-help-contribute-software-ontology,30,22
105,/news/2011-07-12-looking-venture-capital-take-your-research-market,16,16
106,/news/2011-07-13-asksteve-there-unit-test-framework-matlab,12,10
107,/news/2011-07-25-answers-every-question-and-solutions-every-problem,17,15
108,/news/2011-07-27-asksteve-why-developers-should-care-about-research,5,4
109,/news/2011-07-27-next-generation-research-and-oxford-e-social-science,21,18
110,/node/242,1,1
111,/original-collaborations-workshop-page,1,1
112,/outcomes-cw11,6,6
113,/ready-release,4,4
114,/resources,29,24
115,/resources/approaches-software-sustainability,33,27
116,/resources/case-studies,9,8
117,/resources/guides,70,45
118,/resources/guides/adopting-open-source-licence,2,2
119,/resources/guides/choosing-project-and-product-names,33,30
120,/resources/guides/choosing-repository-your-software-project,13,13
121,/resources/guides/creating-and-managing-sourceforge-projects,40,38
122,/resources/guides/defending-your-code-against-dependency-problems,11,11
123,/resources/guides/developing-maintainable-software,21,19
124,/resources/guides/migrating-project-resources-what-remember,1,1
125,/resources/guides/recruiting-champions-your-project,3,3
126,/resources/guides/recruiting-student-developers,4,4
127,/resources/guides/retrieving-project-resources-nescforge,6,5
128,/resources/guides/software-development-general-best-practice,15,9
129,/resources/guides/testing-your-software,6,5
130,/resources/guides/writing-readable-source-code,5,4
131,/resources/more-information-about-sustainability,14,11
132,/resources/preserving-software-resources,65,46
133,/resources/useful-resources,21,19
134,/search/node/ i want to download this program,1,1
135,/search/node/acronyms,1,1
136,/search/node/test,2,2
137,/snags,2,1
138,/test-webform,38,10
139,/translate_c?hl=es&langpair=en|es&rurl=translate.google.com.pe&u=http://software.ac.uk/&usg=ALkJrhhoo09ixnb-R-QHQfaPsAXQjAZ7fg,1,1
140,/travel-request-page,57,43
141,/user,21,18
142,/videos-talks-and-sponsor-talks-collaborations-workshop-2011,2,2
143,/what do we do/preserving-software,2,2
144,/what-do-we-do,90,76
145,/what-do-we-do/google-summer-of-code,49,44
146,/what-do-we-do/google-summer-of-code/improving-dqp-ogsadai,2,2
147,/what-do-we-do/google-summer-of-code/knowledge-base-browser,4,4
148,/what-do-we-do/google-summer-of-code/open-source-ogsa-dmi,9,7
149,/what-do-we-do/google-summer-of-code/parameter-sweeping-gridsam,1,1
150,/what-do-we-do/google-summer-of-code/project-idea-template-contributor,5,5
151,/what-do-we-do/google-summer-of-code/project-idea-template-student,4,4
152,/what-do-we-do/google-summer-of-code/rapid-integration-jclouds-multi-cloud-library,2,2
153,/what-do-we-do/google-summer-of-code/restful-ogsadai,6,6
154,/what-do-we-do/google-summer-of-code/saga-integration-globus-online,2,2
155,/what-do-we-do/google-summer-of-code/scalable-testing-distributed-applications,10,9
