,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1960,1772
1,/11273/live-ssi-www.epcc.ed.ac.uk/6a5fa20bfe77921d7d87a1b0aa969c6d.html?_time=1466066810573&highlight=malmaison.com,1,1
2,/25th-ieee-computer-based-medical-systems-cbms-2012,1,1
3,/3d-body-scanning-technologies,18,17
4,/403.html?page=/blog/2016-06-01-open-source-tomography-training-kicks-bristol&from=,1,1
5,/403.html?page=/blog/2016-06-06-programming-language-evolution-and-sustainable-software&from=,1,1
6,/403.html?page=/blog/2016-06-07-politics-instruments&from=,4,4
7,/403.html?page=/collab17/sponsorship&from=,3,2
8,/403.html?page=/cw17/sponsorship&from=,2,1
9,/403.html?page=/miw&from=,1,1
10,/403.html?page=/news/2016-05-31-tufte-and-art-and-science-effective-data-visualisation&from=,3,2
11,/403.html?page=/node/1961/&from=,1,1
12,/403.html?page=/node/1975/&from=,1,1
13,/404.html?page=/&amp;from=https://ssi-web.epcc.ed.ac.uk/batch?id=4&op=start,2,1
14,/404.html?page=/about/people/admin&from=,1,1
15,/404.html?page=/about/people/claire-wyatt&from=http://www.software.ac.uk/about/people,2,2
16,/404.html?page=/about/people/clem-harris&from=http://www.software.ac.uk/about/people,2,2
17,/404.html?page=/about/people/graeme-smith&from=http://www.software.ac.uk/about/people,1,1
18,/404.html?page=/about/people/malcolm-illingworth&from=http://www.software.ac.uk/about/people,1,1
19,/404.html?page=/about/people/malcom-illingworth&from=http://www.software.ac.uk/about/people,1,1
20,/404.html?page=/about/people/selina-aragon&from=,1,1
21,/404.html?page=/about/people/selina-aragon&from=http://www.software.ac.uk/about/people,3,2
22,/404.html?page=/admin/upgrade&amp;from=,1,1
23,/404.html?page=/blog/ 2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers&from=,1,1
24,/404.html?page=/blog/2013-08-23-...&from=http://www.google.co.in/search?ie=ISO-8859-1&q=software+engineering+benefits&btnG=Search,1,1
25,/404.html?page=/blog/2015-07-28-makingcode-citable-zenodo-and-github&from=,1,1
26,/404.html?page=/blog/2015-07-28&from=,1,1
27,/404.html?page=/blog/2016-04-05-9-steps-quality-research-sftware?bw&from=,1,1
28,/404.html?page=/contact&from=,2,1
29,/404.html?page=/cw16/collaborative ideas groups&from=,2,1
30,/404.html?page=/cw16/collaborative-ideas-groups&from=,1,1
31,/404.html?page=/cw17/sponsorship&from=,4,1
32,/404.html?page=/cw17/sponsorsship&from=,2,1
33,/404.html?page=/cw17&from=,1,1
34,/404.html?page=/fellow/&from=,1,1
35,/404.html?page=/home/cw11/giving-good-lightning-talk--&from=,1,1
36,/404.html?page=/how-cite-and-des...&from=http://www.google.co.in/search?hl=en&ie=ISO-8859-1&q=pc+software+cite,1,1
37,/404.html?page=/http://cw16/collaborative ideas groups&from=,1,1
38,/404.html?page=/legacy-sitesabout/contact&from=http://urlopener.blogspot.in/,1,1
39,/404.html?page=/legacy-sitesattach/Downloads/Download.png&from=http://world.archive.forumcommunity.net/m/?t=52733822,1,1
40,/404.html?page=/legacy-sitesdocs/2.0.0/omii_2_user_guide/security/omii/what_is_keystore.htm&from=,1,1
41,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://www.guj.com.br/t/erro-ao-acessar-webservice-c-com-meu-cliente-java/167010/4,1,1
42,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://www.guj.com.br/t/erro-ao-acessar-webservice-c-com-meu-cliente-java/167010/5,1,1
43,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://www.guj.com.br/t/erro-ao-acessar-webservice-c-com-meu-cliente-java/167010/6,1,1
44,/404.html?page=/legacy-sitesdocs/2.3.0/security/non-omii/ukes_keystore_generation.htm&from=,1,1
45,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://www.gnuplot.info/links.html,8,7
46,/404.html?page=/legacy-sitesvideo/sustainability.jsp&from=,1,1
47,/404.html?page=/legacy-siteswiki/Biocep RTavernaMyExperiment integration&from=,1,1
48,/404.html?page=/legacy-siteswiki/Command line tool use in Taverna&from=,1,1
49,/404.html?page=/legacy-siteswiki/GridSAM&from=,2,2
50,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://stackoverflow.com/questions/1348603/how-can-i-get-maven-to-stop-attempting-to-check-for-updates-for-artifacts-from-a,2,2
51,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://stackoverflow.com/questions/15014080/manually-process-a-soap-jax-ws-request,1,1
52,/404.html?page=/legacy-siteswiki/JDK 6 scripting plugin for Taverna&from=,1,1
53,/404.html?page=/legacy-siteswiki/Novel GUI for Taverna workflow creation&from=,1,1
54,/404.html?page=/legacy-siteswiki/Nwsltr0909BioCat/&from=https://en.wikipedia.org/,1,1
55,/404.html?page=/legacy-siteswiki/WorkflowMonitor&from=http://www.taverna.org.uk/download/associated-tools/workflow-monitor/,2,2
56,/404.html?page=/login/contact&from=,1,1
57,/404.html?page=/node-1868&from=,1,1
58,/404.html?page=/node/ads&from=,1,1
59,/404.html?page=/people&from=,2,2
60,/404.html?page=/publications/reports&from=,1,1
61,/404.html?page=/rdvw/banner&from=,1,1
62,/404.html?page=/ready-release - node-241&from=,1,1
63,/404.html?page=/ready-release - node-241&from=http://software.ac.uk/ready-release - node-241,1,1
64,/404.html?page=/resources/about&from=,1,1
65,/404.html?page=/resources/guides/writing=readable-source-code&from=,2,1
66,/404.html?page=/resources/preserving-software-resources&from=,3,3
67,/404.html?page=/resources/publications/reports&from=,2,1
68,/404.html?page=/sites/default/files/images/banners/Blog_1.jpg&from=,1,1
69,/404.html?page=/sites/default/files/SSI-SoftwareEvaluationCriteria.pdf)&from=,1,1
70,/404.html?page=/SustainingSoftware.html&from=,1,1
71,/404.html?page=/usr&from=,1,1
72,/404.html?page=/write-software-management-plans-dmponline&from=https://www.google.co.uk/,2,1
73,/about,154,111
74,/about?hw=,21,17
75,/about?mpw=,3,3
76,/about/advisory-board,17,14
77,/about/advisory-board/david-gavaghan,1,1
78,/about/advisory-board/kevin-ashley,2,2
79,/about/advisory-board/matthew-dovey,2,2
80,/about/advisory-board/mike-chantler,1,1
81,/about/advisory-board/neil-geddes,24,17
82,/about/advisory-board/sheila-anderson,1,1
83,/about/advisory-board/susan-morrell,4,3
84,/about/contact,94,50
85,/about/contact?mpw=,1,1
86,/about/how-cite-us,23,17
87,/about/media,3,3
88,/about/media-enquiries,16,5
89,/about/our-partners,35,26
90,/about/people,258,119
91,/about/people?mpw=,1,1
92,/about/people/aleksandra-nenadic,3,3
93,/about/people/aleksandra-pawlik,22,22
94,/about/people/alexander-hay,6,5
95,/about/people/arno-proeme,3,3
96,/about/people/carole-goble,9,9
97,/about/people/claire-wyatt,5,3
98,/about/people/clem-harris,11,6
99,/about/people/david-de-roure,4,4
100,/about/people/devasena-inupakutika,17,12
101,/about/people/devasena-inupakutika?mpw=,1,1
102,/about/people/giacomo-peru,10,8
103,/about/people/graeme-smith,6,4
104,/about/people/iain-emsley,13,11
105,/about/people/john-robinson,8,6
106,/about/people/les-carr,5,5
107,/about/people/malcolm-atkinson,1,1
108,/about/people/malcolm-illingworth,6,5
109,/about/people/mario-antonioletti,8,6
110,/about/people/mark-parsons,10,7
111,/about/people/mike-jackson,10,10
112,/about/people/neil-chue-hong,35,28
113,/about/people/raniere-silva,12,4
114,/about/people/rob-baxter,1,1
115,/about/people/selina-aragon,27,20
116,/about/people/shoaib-sufi,13,13
117,/about/people/simon-hettrick,46,36
118,/about/people/steve-crouch,28,23
119,/about/people/toni-collis,4,4
120,/agents,5,1
121,/astonishingly-fast-fitting-models-big-datasets,1,1
122,/banner-1748,3,3
123,/banner-1749,1,1
124,/banner-1849,1,1
125,/banner-1975,15,9
126,/banner-2014,3,1
127,/behaviour-energy-and-climate-change-conference-2012,3,2
128,/best-blog,47,29
129,/blog,180,137
130,/blog?page=1,13,11
131,/blog?page=17&page=40=,1,1
132,/blog?page=19&page=5=,1,1
133,/blog?page=2,5,4
134,/blog?page=3,1,1
135,/blog?page=4,1,1
136,/blog?page=55,1,1
137,/blog/,4,3
138,/blog/2010-12-15-ask-steve-what-test-driven-development?mpw=,2,1
139,/blog/2010-12-16-experiences-paraview-and-python,12,11
140,/blog/2010-12-21-geotod-ii-linked-data-demonstrator-live,1,1
141,/blog/2011-01-17-continuous-integration-gets-new-butler,1,1
142,/blog/2011-01-18-thinking-about-migrating-different-repository,5,5
143,/blog/2011-02-23-sword-software-ontology-research-description,6,5
144,/blog/2011-03-10-view-collaborations-workshop-hugh-glaser,1,1
145,/blog/2011-04-12-ask-steve-how-specify-and-implement-data-movement,1,1
146,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,31,30
147,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference?mpw=,37,32
148,/blog/2011-04-19-ancient-greeks-knew-thing-or-two-about-software-problems,2,2
