,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,744,575
1,/?refsrc=email,3,3
2,/20th-annual-international-conference-intelligent-systems-molecular-biology-ismb,7,6
3,/25th-ieee-computer-based-medical-systems-cbms-2012,2,2
4,/30th-conference-international-society-biomechanics-sports-isbs,4,4
5,/3rd-international-ubi-summer-school-2012,2,2
6,/403.html?page=/blog/2013-05-08-top-tips-choosing-computing-infrastructure&from=http://www.software.ac.uk/admin,1,1
7,/403.html?page=/blog/2013-05-08-top-tips-porting-application-computing-infrastructure&from=,4,3
8,/403.html?page=/blog/2013-05-08-top-tips-porting-application-computing-infrastructure&from=http://www.software.ac.uk/admin,1,1
9,/403.html?page=/blog/2013-05-09-ontologies-handle-care&from=http://www.software.ac.uk/admin,1,1
10,/403.html?page=/people-0&from=,7,6
11,/403.html?page=/resources/preserving-software-resources&from=,29,13
12,/403.html?page=/ssi-fellowship-programme-application-form&from=,1,1
13,/403.html?page=/ssi-fellowship-programme-application-form&from=http://prototype.taverna.org.uk/pages/wp-admin/tools.php?page=view-broken-links&paged=3,1,1
14,/403.html?page=/ssi-fellowship-programme-application-form&from=http://www.taverna.org.uk/2012/09/18/software-sustainability-institute-fellowships/,1,1
15,/404.html?page=/ Chris Awre&from=,1,1
16,/404.html?page=/”&from=http://www.software.ac.uk/blog/2013-04-23-introducing-three-great-open-source-packages#comment-1121,1,1
17,/404.html?page=/about/simon-hettrick&from=,1,1
18,/404.html?page=/antispam&from=,1,1
19,/404.html?page=/blog.rss&from=,3,1
20,/404.html?page=/blog/2013-05-14-if-we-value-software-we-need-fun&from=,2,2
21,/404.html?page=/blog/what infrastructure do you need to start developing research software/&from=,2,1
22,/404.html?page=/blogrss&from=,1,1
23,/404.html?page=/collaborations-workshop-2013-cw13/cw13-suggestions-and-recommendations&from=,1,1
24,/404.html?page=/cw&from=,2,2
25,/404.html?page=/cw13/cw13-five-important-things.&from=,1,1
26,/404.html?page=/cw14&from=,1,1
27,/404.html?page=/edit&from=,1,1
28,/404.html?page=/events-attended&from=,1,1
29,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=,1,1
30,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=http://www.software.ac.uk/what-do-we-do,1,1
31,/404.html?page=/images&from=,1,1
32,/404.html?page=/list-test/user&from=,1,1
33,/404.html?page=/list-test&from=,1,1
34,/404.html?page=/node-824&from=,1,1
35,/404.html?page=/peopl&from=,1,1
36,/404.html?page=/people-0&from=,3,3
37,/404.html?page=/people&from=,5,5
38,/404.html?page=/resources/preserving-software-resources&from=,14,14
39,/404.html?page=/sites/default/files/images/content/likedislikeambivalent.png&from=,1,1
40,/404.html?page=/software&from=,1,1
41,/404.html?page=/usder&from=,1,1
42,/about,68,59
43,/about/advisory-board,14,13
44,/about/cite-us,11,11
45,/about/contact,28,22
46,/about/media,12,5
47,/about/our-partners,14,12
48,/about/people,356,136
49,/about/people/,13,1
50,/about/people/aleksandra-pawlik,55,35
51,/about/people/alexander-hay,34,16
52,/about/people/arno-proeme,55,28
