,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,454,298
1,/403.html?page=/news/2010-10-14-eu-riding-wave-report-out&from=http://software.ac.uk/admin,1,1
2,/403.html?page=/resources/approaches-software-sustainability&from=,1,1
3,/403.html?page=/resources/approaches-software-sustainability&from=http://software.ac.uk/admin,3,1
4,/403.html?page=/test&from=http://software.ac.uk/admin,1,1
5,/403.html?page=/writing-readable-source-code&from=http://trac.software.ac.uk/ssi/wiki/DevServicesResources,1,1
6,/404.html?page=/asksteve&from=,2,2
7,/404.html?page=/asksteve&from=http://www.software.ac.uk/asksteve,1,1
8,/404.html?page=/index.html&from=,1,1
9,/404.html?page=/resources/guides/how-develop-maintainable-software&from=http://software.ac.uk/admin,1,1
10,/404.html?page=/resources/login&from=,1,1
11,/404.html?page=/sustainingsoftware&from=,1,1
12,/404.html?page=/WhatDoWeDo.html&from=,3,3
13,/about,52,41
14,/about/cite-us,4,4
15,/about/contact,29,23
16,/about/media,7,7
17,/about/people,66,55
18,/banner-51,1,1
19,/blog,14,12
20,/blog/,1,1
21,/blog/2010-09-07-keep-date-software-sustainability-institute,2,1
22,/blog/2010-09-14-oyez-oyez-oyez-plenty-shout-about-ahm-2010,13,12
23,/blog/2010-10-14-computational-science-eliminating-errors,12,10
24,/blog/2010-10-14-riding-wave,15,14
25,/events,12,10
26,/events/2010-11-15-competing-globally-regional-world,6,5
27,/events/2010-11-23-ngs-innovation-forum-2010,6,4
28,/home,2,2
29,/login,23,13
30,/more-about-us,1,1
31,/more-information-about-sustainability,3,1
32,/news,23,21
33,/news/2010-06-01-future-software,12,12
34,/news/2010-09-13-come-and-see-us-ahm-2010,4,4
35,/news/2010-09-13-how-set-and-run-data-service-scholarships-available,7,7
36,/news/2010-09-14-oyez-oyez-oyez-plenty-shout-about-ahm-2010,17,12
37,/news/2010-10-14-riding-wave-report,10,9
38,/recruiting-champions-your-project,10,4
39,/recruiting-student-developers,17,5
40,/resources,25,18
41,/resources/approaches-software-sustainability,31,26
42,/resources/different-approaches-software-sustainability,2,1
43,/resources/guides,206,72
44,/resources/guides/adopting-open-source-licence,22,16
45,/resources/guides/developing-maintainable-software,45,28
46,/resources/guides/recruiting-student-developers,8,4
47,/resources/guides/software-development-general-best-practice,73,43
48,/resources/guides/supporting-open-source-software,38,20
49,/resources/guides/testing-your-software,27,21
50,/resources/more-information-about-sustainability,66,22
51,/resources/software-and-research,63,53
52,/resources/sustainability-approaches,15,2
53,"/search/node/""OSS Watch""",3,1
54,/search/node/download,1,1
55,/search/node/EPSRC,1,1
56,/search/node/OSS Watch,1,1
57,/search/node/PI,1,1
58,/search/node/system soft ware,3,1
59,/search/node/system software,1,1
60,/search/node/teleworking technology,1,1
61,/search/node/usability,1,1
62,/search/node/Watch,1,1
63,/test,5,4
64,/translate_c?hl=ru&langpair=en|ru&u=http://www.software.ac.uk/about/people&rurl=translate.google.kg&usg=ALkJrhgg70voqvIuxtxp7UH0CFZTjy2l2w,1,1
65,/user,53,26
66,/user/1,1,1
67,/user/11,1,1
68,/what do we do/ahmworkshop,17,16
69,/what do we do/sustaining-software,71,54
70,/what-do-we-do,23,16
71,/who do we work/culham-centre-fusion-energy,12,12
72,/who do we work/dmacrys,10,9
73,/who do we work/ecias,27,21
74,/who do we work/geotod-ii,15,13
75,/who do we work/journaltocs,20,16
76,/who do we work/sfc-brain-imaging-research-centre,14,14
77,/who-do-we-work,23,16
78,/who+do+we+work/ecias,1,1
79,/writing-readable-source-code,27,3
