,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,886,781
1,/?fbclid=IwAR0z_pajC19LgjBF4RU4z_lkjnWH6qtzerK69NydmQGJhawJ69k1hk_y8cI,1,1
2,/?fbclid=IwAR258r4Zg606Jo6Mt4mmkZj9PNbuUDni4CnXIoomAVVLl5tFoQC_5yQWbck,1,1
3,/?fbclid=IwAR2plx5DlR7z6MgdDPuCw0xajARl0q6nUd9KCgMyCLWPsSwCu5GgthVSUls,1,1
4,/403.html?page=/about/people/mike-jackson&from=https://www.software.ac.uk/blog/2016-10-07-what-makes-good-code-good-mozfest,1,1
5,/403.html?page=/about/people/raniere-silva&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
6,/403.html?page=/james-baker&from=https://www.software.ac.uk/programmes-events/carpentries/library-carpentry,1,1
7,/403.html?page=/people-deprecated&from=https://software.ac.uk/about/people,1,1
8,/403.html?page=/raniere-silva?_ga=2.181072359.1715793711.1548185170-155455516.1548081623&from=https://software.ac.uk/blog/2018-12-07-applications-software-sustainability-institute-fellowship-programme-2019-are-now?_ga=2.181072359.1715793711.1548185170-155455516.1548081623,1,1
9,/403.html?page=/raniere-silva?_ga=2.96296991.2002610819.1547215496-1345154123.1534337133&from=https://software.ac.uk/blog/2018-12-07-applications-software-sustainability-institute-fellowship-programme-2019-are-now,1,1
10,/403.html?page=/raniere-silva&from=https://www.cdi.manchester.ac.uk/about/people/,1,1
11,/403.html?page=/raniere-silva&from=https://www.software.ac.uk/blog/2018-12-07-applications-software-sustainability-institute-fellowship-programme-2019-are-now,1,1
12,/404.html?page=/admin&from=https://www.software.ac.uk/update.php/results,1,1
13,/404.html?page=/attach/CW15/alexander-konovalov.pd&from=,1,1
14,/404.html?page=/author/robert-paul-davey&from=https://www.software.ac.uk/about/fellows/robert-paul-davey,1,1
15,/404.html?page=/blog/2017-09-01-lonely-journey-excel-pandas&from=,1,1
16,/404.html?page=/blog/2017-11-14-congratulations-new-rse-cloud-computing-fellows&from=,1,1
17,/404.html?page=/carpentryconnect-man-2019&from=,2,2
18,/404.html?page=/carpentryconnect-manchester-2019&from=,2,1
19,/404.html?page=/ccmcr19/why-sponsor&from=,1,1
20,/404.html?page=/ccmcr19>will&from=,1,1
21,/404.html?page=/ccmrc19&from=,20,20
22,/404.html?page=/cmrc19&from=,1,1
23,/404.html?page=/Django&from=https://www.software.ac.uk/developing-scientific-applications-using-model-view-controller-approach,1,1
24,/404.html?page=/events/edit&from=,2,1
25,/404.html?page=/fellows/orcid.org/0000-0002-0688-3006?_ga=2.211857812.1417715650.1546993573-867642331.1546993573&from=https://www.software.ac.uk/about/fellows/terhi-nurmikko-fuller?_ga=1.263491788.1110651182.1464849818,1,1
26,/404.html?page=/fellows/richard-adamsC:/Users/e804670/Documents/Custom Office Templates&from=,2,2
27,/404.html?page=/fellows/richard-adamsC:/Users/e804670&from=,1,1
28,/404.html?page=/fellowship-programme/2019&from=,1,1
29,/404.html?page=/generating-google-maps-out-google-spreadsheets.&from=https://dom360.atlassian.net/browse/DOM-5863?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel,1,1
30,/404.html?page=/home/cw11/Z2l2aW5nLW&from=,5,5
31,/404.html?page=/news/applications&from=,1,1
32,/404.html?page=/news/Y29sbGFib3&from=https://t.co/miIrhFubsz,1,1
33,/404.html?page=/programmes-and-events/ZmVsbG93c2&from=,1,1
34,/404.html?page=/programmes-events/carpentries/data-carpentry?_ga=2.207587537.394280421.1546511615-1969399395.1544521538&from=https://software.ac.uk/blog/2018-12-07-applications-software-sustainability-institute-fellowship-programme-2019-are-now,1,1
35,/404.html?page=/programmes-events/carpentries/data-carpentry&from=https://www.software.ac.uk/blog/2018-12-07-applications-software-sustainability-institute-fellowship-programme-2019-are-now?mc_cid=b904033ce5&mc_eid=b90732aa5b,1,1
36,/404.html?page=/programmes-events/carpentries/data-carpentry&from=https://www.software.ac.uk/programmes-events/carpentries/library-carpentry,1,1
37,/404.html?page=/resources/guide scalability&from=,1,1
38,/404.html?page=/resources/guides-everything/software-evaluation-guid&from=,2,2
39,/404.html?page=/tag-feed?tag=Women in Software&from=https://www.software.ac.uk/blog/2016-10-03-how-photo-playboy-became-part-scientific-culture,1,1
40,/404.html?page=/test&from=,1,1
41,/404.html?page=/what-do-we-do/areas-of-expertise?_ga=2.130059532.2005670326.1547224977-1210090138.1545141498&from=https://software.ac.uk/what-do-we-do/training,1,1
42,/404.html?page=/www.software.ac.uk/about/people/aleksandra-nenadic&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
43,/about,146,117
44,/about/advisory-board,35,29
45,/about/advisory-board/david-gavaghan,2,2
46,/about/data-management-plan,3,2
47,/about/fellows,208,124
48,/about/fellows/adam-crymble,1,1
49,/about/fellows/adam-jackson,15,11
50,/about/fellows/adam-tomkins,8,8
51,/about/fellows/alejandra-gonzalez-beltran,14,13
52,/about/fellows/aleksandra-pawlik,1,1
53,/about/fellows/alex-chartier,2,2
54,/about/fellows/alexander-konovalov,1,1
55,/about/fellows/alexander-morley,9,7
56,/about/fellows/alexandra-simperler,1,1
57,/about/fellows/alice-harpole,5,5
58,/about/fellows/alys-brett,9,8
59,/about/fellows/andy-south,1,1
60,/about/fellows/anna-powell-smith,3,3
61,/about/fellows/barry-rowlingson,1,1
62,/about/fellows/becky-arnold,25,25
63,/about/fellows/bethan-davies,1,1
64,/about/fellows/blair-archibald,3,3
65,/about/fellows/boris-adryan,1,1
66,/about/fellows/brigitta-sipocz,17,14
67,/about/fellows/caitlin-bentley,1,1
68,/about/fellows/caroline-jay,8,5
69,/about/fellows/cefn-hoile,4,4
70,/about/fellows/claire-donoghue,1,1
71,/about/fellows/craig-maclachlan,3,2
72,/about/fellows/danny-wong,12,8
73,/about/fellows/david-perez-suarez,1,1
74,/about/fellows/dominic-orchard,6,6
75,/about/fellows/edward-fisher,1,1
76,/about/fellows/eike-mueller,8,7
77,/about/fellows/eilis-hannon,3,2
78,/about/fellows/elisa-loza-reyes,1,1
79,/about/fellows/farah-ahmed,1,1
80,/about/fellows/gary-leeming,2,2
81,/about/fellows/geraint-palmer,3,3
82,/about/fellows/hans-fangohr,1,1
83,/about/fellows/heather-ford,3,3
84,/about/fellows/heather-packer,1,1
85,/about/fellows/iza-romanowska,4,4
86,/about/fellows/james-baker,3,2
87,/about/fellows/james-hetherington,1,1
88,/about/fellows/james-spencer,2,2
89,/about/fellows/jane-charlesworth,9,7
90,/about/fellows/krishna-kumar,4,4
91,/about/fellows/laura-moss,1,1
92,/about/fellows/laurent-gatto,3,3
