,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1227,1075
1,/?_t=t,1,1
2,/109/,1,1
3,/2279.html,1,1
4,/25th-ieee-computer-based-medical-systems-cbms-2012,1,1
5,/30th-conference-international-society-biomechanics-sports-isbs,1,1
6,/3d-body-scanning-technologies,15,13
7,/404.html?page=/about/people/shoib-sufi&from=,1,1
8,/404.html?page=/blog/2014-03-19-...&from=http://www.google.co.in/search?q=hack+institute.+com&ie=UTF-8&prmd=ivns&ei=U0tPVf_OH5a7ogS4iYDICw&start=100&sa=N,1,1
9,/404.html?page=/blog/2014-05-23&from=,1,1
10,/404.html?page=/blog/2014-05-23&from=http://software.ac.uk/blog/2014-05-23,1,1
11,/404.html?page=/blog/2014-11-13- rst-science-paper-hackathon-how-did-it-go&from=,1,1
12,/404.html?page=/blog/2014-11-13-first-science- paper-hackathon-how-did-it-go&from=,2,1
13,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-&from=,1,1
14,/404.html?page=/blog/2014.05-23&from=,3,2
15,/404.html?page=/blog/2015-05-01-getting-grips-epsrcs-policy-&from=,1,1
16,/404.html?page=/blog/2015-05-01-getting-grips-epsrcs-policy-&from=http://www.software.ac.uk/blog/2015-05-01-getting-grips-epsrcs-policy-,1,1
17,/404.html?page=/blog/2015-05-01-getting-grips-epsrcs-policy-research-data)&from=,1,1
18,/404.html?page=/blog/undefined&from=http://www.software.ac.uk/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,21,1
19,/404.html?page=/home/cw11/giving-good-lightning-tlaa&from=,1,1
20,/404.html?page=/home/cw11/giving-good-lightning-tlak&from=,1,1
21,/404.html?page=/home/cw11/givingCgoodClightningCtalk'&from=,2,2
22,/404.html?page=/home/cw11/givingCgoodClightningCtalk&from=,10,10
23,/404.html?page=/legacy-sitesattach/Newsletter/Newsletter Dec 2009.pdf&from=http://www.taverna.org.uk/tag/jpl/,1,1
24,/404.html?page=/legacy-sitesdocs/2.0.0/omii_2_user_guide/security/non-omii/ukes_keystore_generation.htm&from=,2,2
25,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=,2,2
26,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://www.experts-exchange.com/Web_Development/Web_Services/Q_26661616.html,2,1
27,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://www.gnuplot.info/links.html,10,10
28,/404.html?page=/legacy-sitesdownloads/project.jsp?projectid=76&from=,1,1
29,/404.html?page=/legacy-sitesE-UPTAKE&from=,2,2
30,/404.html?page=/legacy-sitesprojects/display_project.jsp?projectid=237&from=http://www0.cs.ucl.ac.uk/research/avats/,3,2
31,/404.html?page=/legacy-sitesprojects/display_project.jsp?projectid=237&from=http://www0.cs.ucl.ac.uk/research/avats/index.html,1,1
32,/404.html?page=/legacy-siteswiki/BPEL&from=http://dev.mygrid.org.uk/wiki/pages/viewpage.action?pageId=18974820,1,1
33,/404.html?page=/legacy-siteswiki/GoogleSummerOfCode&from=,1,1
34,/404.html?page=/legacy-siteswiki/GridSAM&from=,1,1
35,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=,6,5
36,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://stackoverflow.com/questions/1348603/how-can-i-get-maven-to-stop-attempting-to-check-for-updates-for-artifacts-from-a,9,8
37,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://stackoverflow.com/questions/15014080/manually-process-a-soap-jax-ws-request,1,1
38,/404.html?page=/legacy-siteswiki/Nwsltr1209FP&from=http://www.taverna.org.uk/tag/jpl/,1,1
39,/404.html?page=/legacy-siteswiki/Nwsltr1209Tav&from=http://www.taverna.org.uk/introduction/taverna-in-use/engineering/jpl/,3,1
40,/404.html?page=/legacy-siteswiki/WorkflowMonitor&from=http://www.taverna.org.uk/download/associated-tools/workflow-monitor/,13,9
41,/404.html?page=/news/2014-06-04-visualisation-hpc-and-big-data-all-hartree-centre-summer-school-2015&from=,1,1
42,/404.html?page=/news/2015-05-13-free-help-research-software-institutes-open-&from=,1,1
43,/404.html?page=/news/2015-06-04-visualisation-hpc-and-big-data-all-hartree-centre-summer-school-2015&from=,1,1
44,/404.html?page=/people&from=,1,1
45,/404.html?page=/resources/guides/epsrc-research-data-policy-and-software)&from=,1,1
46,/404.html?page=/resources/guides/epsrc-research-data-policy-and-software>&from=,1,1
47,/404.html?page=/resources/preserving-software-resources&from=,2,2
48,/404.html?page=/resources/preserving-software-resources&from=http://softwarepreservation.jiscinvolve.org/wp/files/2011/02/20100207-Software-Preservation-Digital-Curators.pdf,1,1
49,/404.html?page=/sites/default/files/images/content/May31916 sons of erin 001.jpg&from=http://www.google.de/imgres?imgurl=http://www.software.ac.uk/sites/default/files/images/content/May31916 sons of erin 001.jpg&imgrefurl=http://www.software.ac.uk/blog/2014-11-20-cartooning-first-world-war&h=325&w=400&tbnid=yWVLLqGkFhc0-M:&zoom=1&docid=4nrKkkYbttPZIM&ei=9NdJVZmYA5DSaIjBgIgC&tbm=isch&iact=rc&uact=3&dur=306&page=3&start=62&ndsp=30&ved=0CIMCEK0DMEo,1,1
50,/404.html?page=/sites/default/files/SSI-SoftwareEvaluationCriteria.pd&from=,2,1
51,/404.html?page=/staff&from=,1,1
52,/404.html?page=/staff&from=http://www.software.ac.uk/staff,2,1
53,/404.html?page=/SustainingSoftware.html&from=http://soundsoftware.ac.uk/node/15,1,1
54,/about,97,79
55,/about?hw=,21,20
56,/about/advisory-board,27,12
57,/about/advisory-board/david-gavaghan,2,2
58,/about/advisory-board/david-snelling,4,4
59,/about/advisory-board/kevin-ashley,1,1
60,/about/advisory-board/louise-tillman,2,1
61,/about/advisory-board/mark-plumbley,2,2
62,/about/advisory-board/matthew-dovey,10,10
63,/about/advisory-board/mike-chantler,3,3
64,/about/advisory-board/neil-geddes,12,11
65,/about/advisory-board/sheila-anderson,1,1
66,/about/advisory-board/susan-morrell,2,2
67,/about/contact,51,44
68,/about/how-cite-us,13,9
69,/about/media,1,1
