,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,338,180
1,/403.html?page=/blog/2010-09-07-first-blog-entry&from=http://www.software.ac.uk/blog,2,1
2,/404.html?page=//users&from=,1,1
3,/404.html?page=/AboutUs.html&from=http://www.software.ac.uk/,1,1
4,/404.html?page=/AboutUs.html&from=http://www.software.ac.uk/Events.html,1,1
5,/404.html?page=/ahmworkshop.html&from=,1,1
6,/404.html?page=/AHMWorkshop.html&from=,8,4
7,/404.html?page=/AHMWorkshop.html&from=http://www.allhands.org.uk/workshops,8,4
8,/404.html?page=/AHMWorkshop.html&from=http://www.software.ac.uk/,1,1
9,/404.html?page=/AHMWorkshop.html&from=http://www.software.ac.uk/AHMWorkshop.html,1,1
10,/404.html?page=/ahmworkshop&from=,1,1
11,/404.html?page=/ahmworkshop&from=http://www.software.ac.uk/,1,1
12,/404.html?page=/banner&from=,1,1
13,/404.html?page=/index.html&from=,2,2
14,/404.html?page=/index.html&from=http://epsrccmsint/www.rcuk.ac.uk/escience/default.htm,1,1
15,/404.html?page=/index.html&from=http://www.google.com/url?sa=D&q=http://www.software.ac.uk/index.html&usg=AFQjCNHBy5_m8eq-hVDl8RTe5G4RS7CRSA,2,1
16,/404.html?page=/resources/guides/adopting-os-licence&from=http://software.ac.uk/resources/guides,1,1
17,/404.html?page=/resources/guides/how-develop-maintainable-software&from=http://software.ac.uk/admin,1,1
18,/404.html?page=/resources/guides/how-develop-maintainable-software&from=http://software.ac.uk/resources/guides,1,1
19,/404.html?page=/SustainingSoftware.html&from=,1,1
20,/404.html?page=/SustainingSoftware.html&from=http://softwarepreservation.jiscinvolve.org/wp/,1,1
21,/404.html?page=/trac&from=,12,1
22,/404.html?page=/userare&from=,1,1
23,/404.html?page=/users&from=,1,1
24,/404.html?page=/what do we do/sustaining-software?q=SustainingSoftware.html&from=,2,1
25,/404.html?page=/what do we do/sustaining-software/?q=SustainingSoftware.html&from=,2,1
26,/404.html?page=/who do we work/user&from=,1,1
27,/about,51,38
28,/about/cite-us,9,8
29,/about/contact,28,20
30,/about/media,14,11
31,/about/people,40,36
32,/ahmworkshop,5,1
33,/Ahmworkshop,1,1
34,/AHMWorkshop,2,1
35,/ahmworkshophtml,1,1
36,/AHMWorkshophtml,1,1
37,/banner-57,1,1
38,/blog,26,14
39,/blog/2010-09-07-keep-date-software-sustainability-institute,2,2
40,/blog/2010-09-14-oyez-oyez-oyez,1,1
41,/blog/2010-09-14-oyez-oyez-oyez-plenty-shout-about-ahm-2010,28,20
42,/culham-centre-fusion-energy,1,1
43,/events,18,14
44,/events/2010-09-13-uk-e-science-all-hands-meeting-2010,12,9
45,/events/2010-11-23-ngs-innovation-forum-2010,4,4
46,/filter/tips,1,1
47,/how-support-open-source-software,4,2
48,/login,3,1
49,/news,16,13
50,/news/2010-06-01-future-software,7,7
51,/news/2010-09-13-come-and-see-us-ahm-2010,11,6
52,/news/2010-09-13-how-set-and-run-data-service-scholarships-available,11,7
53,/news/2010-09-14-oyez-oyez-oyez-plenty-shout-about-ahm-2010,23,16
54,/resources,41,33
55,/resources/guides,73,13
56,/resources/guides/adopting-open-source-licence,32,13
57,/resources/guides/developing-maintainable-software,8,5
58,/resources/guides/how-develop-maintainable-software,13,3
59,/resources/guides/how-do-software-testing,4,1
60,/resources/guides/how-support-open-source-software,10,2
61,/resources/guides/supporting-open-source-software,9,5
62,/resources/guides/testing-your-software,7,6
63,/resources/software-and-research,43,32
64,/search/node/climate change,1,1
65,/search/node/climate-change,1,1
66,/search/node/ecias,4,2
67,/search/node/hettrick,3,2
68,/search/node/pilot cloud,1,1
69,/search/node/software,1,1
70,/search/node/something,3,1
71,/search/node/sustainability,1,1
72,/search/node/test,3,1
73,/search/node/trac,1,1
74,/search/node/Trac,1,1
75,/sustaining-software,2,1
76,/user,71,32
77,/user/10,1,1
78,/what do we do/ahmworkshop,35,24
79,/what do we do/sustaining-software,41,26
80,/what do we do/sustaining-software/,2,1
81,/what do we do/sustaining-software/?q=,2,1
82,/what-do-we-do,51,40
83,/who do we work/culham-centre-fusion-energy,25,19
84,/who do we work/dmacrys,27,16
85,/who do we work/ecias,9,5
86,/who do we work/geotod-ii,23,19
87,/who do we work/journaltocs,15,13
88,/who do we work/sfc-brain-imaging-research-centre,24,17
89,/who-do-we-work,52,25
