,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,819,649
1,/185/,1,1
2,/20th-annual-international-conference-intelligent-systems-molecular-biology-ismb,1,1
3,/30th-conference-international-society-biomechanics-sports-isbs,1,1
4,/3d-body-scanning-technologies,8,7
5,/403.html?page=/blog/2013-12-04-top-tips-agile-software-development&from=,1,1
6,/403.html?page=/blog/2013-12-06-astronomy-and-computing-recognition-software-astronomy&from=,1,1
7,/403.html?page=/blog/2013-12-12-top-tips-beating-financial-market-your-code&from=,1,1
8,/403.html?page=/fellows&from=,4,3
9,/403.html?page=/fellows&from=http://software-carpentry.org/blog/2013/12/ssi-news-dec-2013.html,1,1
10,/403.html?page=/fellows&from=http://software.ac.uk/fellowship-programme,3,1
11,/403.html?page=/fellows&from=http://www.damtp.cam.ac.uk/user/sje30/,1,1
12,/403.html?page=/fellows&from=http://www.software.ac.uk/fellowship-programme,9,5
13,/403.html?page=/fellows&from=http://www.software.ac.uk/news/2013-12-06-fellows-2014-announced,2,2
14,/403.html?page=/fellows&from=http://www.software.ac.uk/news/2013-12-06-fellows-2014-announced?nw,10,5
15,/403.html?page=/imce?app=ckeditor|sendto@imceCkeditSendTo|params@&CKEditor=edit-body&CKEditorFuncNum=1&langCode=en&from=,1,1
16,/403.html?page=/logout&from=http://www.software.ac.uk/admin,1,1
17,/403.html?page=/resources/guides/adopting-open-source-licence&from=http://software.ac.uk/blog/2012-05-16-top-five-tips-releasing-software,1,1
18,/403.html?page=/resources/guides/adopting-open-source-licence&from=http://www.software.ac.uk/blog/2012-05-16-top-five-tips-releasing-software?mpw,3,2
19,/403.html?page=/resources/guides/adopting-open-source-licence&from=http://www.software.ac.uk/software-evaluation-results?nid=448&surveyid=1386173041-3xz2ez2ng1,1,1
20,/403.html?page=/ssi-fellowship-programme-application-form&from=,1,1
