,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,735,620
1,/?fbclid=IwAR17YqyOQjdVTN45aXcMvQQq4lAMC8uDPGuIz6g9G3EaOSi0UQF3-q5jkP0,1,1
2,/?fbclid=IwAR1T27VXBoVGk7J3o2QFFeziHqAVDkz1eGlnTTfHQsI0dxLvHXTcDLr1_fA,2,1
3,/?fbclid=IwAR3DDjAQeFsSf-NYOln8tZx8Kam_SOy2z0VMf7OKYd909f7mJpWkkMICVvc,1,1
4,/?fbclid=IwAR3rs7cZ5MNBMCUabUTW3MrbfZPoreX4N5TH__vBBPdY5YYuOrfU0HepJZc,1,1
5,/3rd-international-ubi-summer-school-2012,2,2
6,/403.html?page=/about/people/aleksandra-nenadic?_ga=2.40921058.1587999495.1565792047-927257838.1565792047&from=,1,1
7,/403.html?page=/about/people/partners&from=https://software.ac.uk/about/people?_ga=2.92064473.216889848.1567142325-1944425722.1567142325,1,1
8,/403.html?page=/about/people/selina-aragon&from=,1,1
9,/403.html?page=/about/people/shoaib-sufi?_ga=2.211003538.680910662.1526299174-1054996931.1516637260&from=,1,1
10,/403.html?page=/cw20/map-and-venue?_ga=2.141875574.53553943.1564649569-859607773.1563525719&from=https://www.software.ac.uk/cw20,1,1
11,/403.html?page=/cw20/map-and-venue?_ga=2.240825031.53553943.1564649569-859607773.1563525719&from=https://www.software.ac.uk/cw20,2,1
12,/403.html?page=/cw20&from=,3,2
13,/403.html?page=/news/nominations-are-open-inaugural-open-publishing-awards&from=,3,3
14,/403.html?page=/raniere-silva&from=,1,1
15,/403.html?page=/raniere-silva&from=https://www.cdi.manchester.ac.uk/about/people/,1,1
16,/403.html?page=/user/logout&from=https://www.software.ac.uk/node/2833/edit?destination=/admin/content?status=All&type=All&title=cw19&langcode=All,1,1
17,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys?_ga=2.253687808.827850752.1552895086-2054884080.1509719786&from=https://www.software.ac.uk/research-software-engineers,2,1
18,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys?retryWith=proxify&originalResponseCode=403&from=,1,1
19,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=,13,5
20,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=https://github.com/softwaresaved/international-survey,1,1
21,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=https://www.deadlinkchecker.com/website-dead-link-checker.asp,1,1
22,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=https://www.google.com/,2,1
23,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=https://www.software.ac.uk/blog/2018-03-09-what-do-we-know-about-rses-results-our-international-surveys,1,1
24,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=https://www.software.ac.uk/blog/2019-02-15-rse-survey-2018-results,5,3
