,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,803,661
1,/?q=user,2,2
2,/20th-annual-international-conference-intelligent-systems-molecular-biology-ismb,2,2
3,/25th-ieee-computer-based-medical-systems-cbms-2012,2,2
4,/3d-body-scanning-technologies,12,12
5,/3rd-international-ubi-summer-school-2012,1,1
6,/403.html?page=/ssi-fellowship-programme-application-form&from=,1,1
7,/404.html?page=/blog/2013-­‐09-­‐23-­‐now-­‐agenda-­‐american-­‐geophysical-­‐union-­‐software-­‐and-­‐research&from=,1,1
8,/404.html?page=/blog/2013-09-02-encouraging-citation-software-i&from=http://lists.software-carpentry.org/pipermail/discuss_lists.software-carpentry.org/2013-October/001048.html,1,1
9,/404.html?page=/blog/2014-03-24-top-tips-writing-case-funding-software-&from=,1,1
10,/404.html?page=/blog/2014-03-24-top-tips-writing-case-funding-software-develo&from=,1,1
11,/404.html?page=/blog/2014-03-24-top-tips-writing-case-funding-software&from=,1,1
12,/404.html?page=/blog/2014-05-21-are-we-virtually-there-yet-bringing-back-luxury-air-trav el&from=,1,1
13,/404.html?page=/blog/2014-05-23-googl&from=,1,1
14,/404.html?page=/cite-us&from=,1,1
15,/404.html?page=/developing-portlets-multiple-portal-platforms&from=,2,1
16,/404.html?page=/news/2014-03-10-we-need-fight-people-behind-resea&from=,1,1
17,/404.html?page=/news/2014-06-10-carole-goble-attends-techno&from=,1,1
18,/404.html?page=/q=user/register&from=,1,1
19,/404.html?page=/resources/guides/choosing-open-source-licence&from=,3,3
20,/404.html?page=/resources/guides/choosing-open-source-licence&from=http://software.ac.uk/resources/guides,4,1
21,"/404.html?page=/resources/guides/choosing-open-source-licence&from=http://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CEUQFjAE&url=http://www.software.ac.uk/resources/guides/choosing-open-source-licence&ei=fUaTU4P7JsXX7AaD6YDoDA&usg=AFQjCNGAZRitYoITBMBJTlsV8SI6Ak9SAg&sig2=gCTIBXAffV6t_02_ViHJ5w&bvm=bv.68445247,d.ZGU",1,1
22,/404.html?page=/resources/guides/choosing-open-source-licence&from=http://www.software.ac.uk/blog/2013-10-07-shining-light-open-source-licences-scientific-software,1,1
23,/404.html?page=/resources/guides/choosing-open-source-licence&from=http://www.software.ac.uk/blog/2014-01-07-open-source-licences-people-hurry,1,1
24,/404.html?page=/resources/guides/choosing-open-source-licence&from=http://www.software.ac.uk/resources/guides/choosing-open-source-licence,4,1
25,/404.html?page=/resources/guides/writing- readable-source-code&from=,1,1
26,/404.html?page=/resources/guides/writing- readable-source-code&from=http://software.ac.uk/resources/guides/writing- readable-source-code,1,1
27,/404.html?page=/resources/guides/writing- readable-source-code&from=http://www.software.ac.uk/resources/guides/writing- readable-source-code,1,1
28,/404.html?page=/resources/guides/writing-&from=,1,1
29,/404.html?page=/resources/guides/writing-readable-code&from=,1,1
30,/404.html?page=/sites/default/fault/&from=,1,1
31,/404.html?page=/sites/default/fault/files/ssi-softwareEvaluationCriteria.pdf&from=,1,1
32,/404.html?page=/sites/default/fault/files/SSI-SoftwareEvaluationCriteria.pdf&from=,1,1
33,/404.html?page=/sites/default/fault/files/sssi-&from=,1,1
34,/404.html?page=/sites/default/fault/files/sssi-softwareEvaluationCriteria.pdf&from=,1,1
35,/404.html?page=/sites/default/fault/files/sssi-softwareevaluationcriteria&from=,1,1
36,/404.html?page=/sites/default/fault/files&from=,1,1
37,/404.html?page=/sites/default/files/SSI-SoftwareEvaluationCriteria.pdf <http://software.ac.uk/sites/default/files/SSI-SoftwareEvaluationCriteria.pdf>&from=,1,1
38,/about,108,78
39,/about?hw=,28,22
40,/about/advisory-board,39,35
41,/about/advisory-board/david-gavaghan,1,1
42,/about/advisory-board/david-snelling,1,1
43,/about/advisory-board/david-snelling?mpw=,2,2
44,/about/advisory-board/kevin-ashley,1,1
45,/about/advisory-board/louise-tillman,4,3
