,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1159,1021
1,/?fbclid=IwAR16AM85teXnzyJP73xawIl3-FkHsKCrfZ1VYCoBBIEri8lt3AF6oai0VJc,1,1
2,/?mc_cid=6fec8fe675&mc_eid=0612a5a276,1,1
3,/?mc_cid=7602de4d6f&mc_eid=[UNIQID],1,1
4,/?ref=comdurav.com,2,2
5,/403.html?page=/about/people/mike-jackson?_ga=2.2454128.1512601860.1605597529-1242189089.1605597529&from=,1,1
6,/403.html?page=/about/people/mike-jackson&from=,1,1
7,/403.html?page=/about/people/shoaib-sufi&from=,1,1
8,/403.html?page=/admin/reports/updates&from=https://localhost:8443/admin/reports,1,1
9,/403.html?page=/cw21/sponsorship&from=,1,1
10,/403.html?page=/user/381&from=,1,1
11,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=https://www.nesi.org.nz/,1,1
12,/404.html?page=/ Where we are and the last part will be Where we want to go.&from=https://www.software.ac.uk/blog/2020-11-12-open-life-science-how-far-weve-come,2,1
13,/404.html?page=/)&from=,2,1
14,/404.html?page=/2016-10-03-marrying-prince2-agile-development&from=,1,1
15,/404.html?page=/admin&from=https://localhost:8443/update.php/selection,1,1
16,/404.html?page=/admin&from=https://www.software.ac.uk/admin/help,1,1
17,/404.html?page=/author/alex-clarke?_ga=2.168284193.1290605590.1606420099-34522277.1606420099&from=https://www.software.ac.uk/,1,1
18,/404.html?page=/author/edward-palmer?_ga=2.99648731.452005438.1604440300-612953989.1604440300&from=https://www.software.ac.uk/,1,1
19,/404.html?page=/author/phil-mcaleer?_ga=2.179585574.364516871.1606136679-751995601.1582539969&from=https://www.software.ac.uk/about/fellows/phil-mcaleer,1,1
20,/404.html?page=/blog/2014-01-21-top-tips-managing-support-requests​&from=,1,1
21,/404.html?page=/blog/2016 https://www.software.ac.uk/blog/2016https://www.software.ac.uk/blog/2016&from=,1,1
22,/404.html?page=/blog/2016-08-17-not-so-brief-history-research-software-engineers-0.&from=,1,1
23,/404.html?page=/blog/2016https://www.software.ac.uk/blog/2016&from=,1,1
24,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.software.ac.uk/news/introducing-2017-epsrc-rse-fellows,1,1
25,/404.html?page=/blog/www.jamovi.org&from=https://software.ac.uk/blog/2019-06-03-jamovi-community-driven-user-friendly-software-masses,2,2
26,/404.html?page=/blog/www.jamovi.org&from=https://www.software.ac.uk/blog/2019-06-03-jamovi-community-driven-user-friendly-software-masses,2,1
27,/404.html?page=/choosing-open-source-license&from=,1,1
28,/404.html?page=/consultancy-policy&from=,2,2
29,/404.html?page=/cw21/cGFydGljaX&from=,3,3
30,/404.html?page=/home/cw11/Z2l2aW5nLW&from=,2,2
31,/404.html?page=/how-continuous-integration-can-help-you-regularly-test-and-release-your- software&from=,1,1
32,/404.html?page=/news/aW52aXRhdG&from=,2,2
33,/404.html?page=/news/c3VzdGFpbm&from=,4,4
34,/404.html?page=/news/Z3VpZGFuY2&from=,58,58
35,/404.html?page=/node/1742/submission/1861&from=,1,1
36,/404.html?page=/programmes-and-events/ZmVsbG93c2&from=,1,1
37,/404.html?page=/programmes&from=https://www.youtube.com/,2,1
