,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1448,1248
1,/?__proto__[98765]=testv&__proto__.98765=testv&constructor[prototype][98765]=testv,1,1
2,/?fbclid=IwAR19uIvDduuPTAlgpAv_GzbQ3olQ5_I-I2WNsqdhkAKRjQVKmGn0Sdd5md8,1,1
3,/?page=11,1,1
4,/403.html?page=/about/people/aleksandra-nenadic?_ga=2.263607311.2070640555.1637769332-1904868135.1637769332&from=,1,1
5,/403.html?page=/about/people/funders&from=https://software.ac.uk/about/people?_ga=2.197446831.1660674718.1635867814-246969302.1610045102,1,1
6,/403.html?page=/about/people/malcolm-atkinson?_ga=2.263607311.2070640555.1637769332-1904868135.1637769332&from=,1,1
7,/403.html?page=/about/people/mike-jackson&from=https://www.software.ac.uk/resources/guides-everything/using-git-shared-folders-and-virtual-machines-3,1,1
8,/403.html?page=/about/people/partners&from=https://software.ac.uk/about/people?_ga=2.197446831.1660674718.1635867814-246969302.1610045102,1,1
9,/403.html?page=/about/people/raniere-silva&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
10,/403.html?page=/adopting-open-source-licence?_ga=2.97841305.703709817.1637075723-181086413.1637075723&from=https://www.software.ac.uk/,1,1
11,/403.html?page=/cw22/sponsorship&from=,1,1
12,/403.html?page=/cw22/sponsorship&from=https://www.google.com/,1,1
13,/403.html?page=/mark-basham&from=,5,5
14,/403.html?page=/user/148&from=,6,6
15,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys?_ga=2.76278674.684383169.1635934021-920684693.1627898505&from=https://www.software.ac.uk/,1,1
16,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=https://urssi.us/,1,1
17,/404.html?page=/]&from=,1,1
18,/404.html?page=/about/fellows/bmlrb2xldG&from=,1,1
19,/404.html?page=/author/dominik-krzeminski?_ga=2.255248520.1680194391.1636855394-2072819639.1636309619&from=https://www.software.ac.uk/,1,1
20,/404.html?page=/author/edward-palmer?_ga=2.228588315.723648477.1638283890-1826297834.1638283890&from=https://www.software.ac.uk/,1,1
21,/404.html?page=/author/hannah-williams?_ga=2.108035138.1735254719.1636719558-879516828.1636719558&from=https://www.software.ac.uk/,1,1
22,/404.html?page=/author/leontien-talboom?_ga=2.14261887.951470992.1636070818-1802512549.1635980005&from=https://www.software.ac.uk/about/fellows/leontien-talboom,1,1
23,/404.html?page=/author/leontien-talboom?_ga=2.165327295.1011815469.1637171298-973741391.1637171298&from=https://www.software.ac.uk/,1,1
24,/404.html?page=/author/phil-mcaleer?_ga=2.73403926.526697712.1637016188-1518704071.1637016188&from=https://www.software.ac.uk/,3,1
25,/404.html?page=/blo&from=,4,4
26,/404.html?page=/blog/2016-08&from=,2,2
27,/404.html?page=/blog/2021-11-0&from=,2,2
28,/404.html?page=/blog/2021-11-09-coding-confessions &from=https://www.dcc.ac.uk/,1,1
29,/404.html?page=/blog/MjAyMC0wNC&from=,1,1
30,/404.html?page=/cw21/sponsorship-packages&from=,2,1
31,/404.html?page=/cw22/participation-guidelines/cw22/participation-guidelines/harassment-reporting-procedure&from=https://software.ac.uk/cw22/participation-guidelines/staff-procedure-handling-reported-harassment,3,1
32,/404.html?page=/favicon&from=,1,1
33,/404.html?page=/jack-williams &from=https://www.software.ac.uk/microsoft-lambda,3,1
34,/404.html?page=/news/complete-international-rse-survey-&from=,2,2
35,/404.html?page=/news/complete-international-rse-survey-and-help-=&from=,2,2
36,/404.html?page=/news/complete-international-rse-survey-and-help-us-understand-rse-community)&from=,2,2
37,/404.html?page=/news/complete-international-rse-survey-and-help-us-understand-rse-community](https:/t.co/D6TeY7GBkw?amp=1)&from=,2,2
38,/404.html?page=/news/complete-international-rse-survey-and-help-us-understand-rse-community](https:/t.co/D6TeY7GBkw?amp=1&from=,2,2
39,/404.html?page=/news/Y29tcGxldG&from=,1,1
40,/404.html?page=/news/Y2FsbC1zdW&from=,2,2
41,/404.html?page=/programmes-and-events/ZmVsbG93c2&from=,5,5
42,/404.html?page=/resources/guides/developing-maintainable-software.&from=,1,1
43,/404.html?page=/resources/guides/developing-maintainable-software.&from=https://post.blackboard.com/,1,1
44,/404.html?page=/resources/guides/developing&from=,2,2
45,/404.html?page=/resources/guides/software-management-plans1 of&from=,1,1
46,/404.html?page=/resources/guides/ZGV2ZWxvcG&from=,1,1
47,/404.html?page=/RSC2-acknowledgements &from=https://www.software.ac.uk/news/end-research-software-camp-beyond-spreadsheet,3,1
48,/404.html?page=/RSCamp-&from=,2,1
49,/404.html?page=/RSCamp-beyond-spreadsheet https://www.software.ac.uk/RSCamp-beyond-spreadsheet&from=,1,1
50,/404.html?page=/RSCamp&from=,1,1
51,/404.html?page=/search/node?keys=what+makes+good+code+good&from=,1,1
52,/404.html?page=/sites/default/files/SSI- SoftwareEvaluationCriteria.pdf&from=,1,1
53,/404.html?page=/sites/default/files/SSI-&from=,1,1
54,/404.html?page=/sites/default/files/SSISoftwareEvaluationCriteria.pdf&from=,2,2
55,/404.html?page=/subscribe.&from=,3,1
56,/404.html?page=/which-journals-should-i-publish-my-softwareJournal of the American Medical Informatics Association&from=,1,1
57,/404.html?page=/www.software.ac.uk/about/people/aleksandra-nenadic&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,3,1
58,/404.html?page=/www.twitter.com/SoftwareSaved&from=https://www.software.ac.uk/RSCamp-beyond-spreadsheet,1,1
59,/404.html?page=/yan&from=https://www.software.ac.uk/workshops-and-presentations,1,1
60,/about,259,219
61,/about/advisory-board,32,29
62,/about/advisory-board/liz-allen,1,1
63,/about/advisory-board/louise-tillman,1,1
64,/about/brand-guidelines,18,18
65,/about/data-management-plan,18,18
66,/about/fellows,199,139
67,/about/fellows/abhishek-dasgupta,16,10
68,/about/fellows/adam-jackson,2,2
69,/about/fellows/aleksandra-pawlik,1,1
70,/about/fellows/alex-chartier,2,2
71,/about/fellows/alison-clarke,8,8
72,/about/fellows/allen-pope,1,1
73,/about/fellows/andrew-stewart,9,8
74,/about/fellows/andy-south,1,1
75,/about/fellows/anna-krystalli,9,9
76,/about/fellows/anna-maria-sichani,6,6
77,/about/fellows/anna-powell-smith,7,7
78,/about/fellows/becky-arnold,13,9
79,/about/fellows/benjamin-krikler,5,5
80,/about/fellows/blair-archibald,3,3
81,/about/fellows/boris-adryan,3,2
82,/about/fellows/brigitta-sipocz,1,1
83,/about/fellows/caroline-jay,5,5
84,/about/fellows/caroline-jay?mpw=,1,1
85,/about/fellows/catherine-smith,2,2
86,/about/fellows/cefn-hoile,1,1
87,/about/fellows/chris-jochem,5,5
88,/about/fellows/claire-donoghue,1,1
89,/about/fellows/colin-sauze,4,4
90,/about/fellows/colin-semple,2,2
91,/about/fellows/craig-maclachlan,1,1
92,/about/fellows/cyril-pernet,5,3
93,/about/fellows/daniel-hobley,4,3
94,/about/fellows/daniele-procida,9,7
95,/about/fellows/danny-wong,2,2
96,/about/fellows/dave-horsfall,10,10
97,/about/fellows/david-perez-suarez,6,6
98,/about/fellows/derek-groen,1,1
99,/about/fellows/diego-alonso-alvarez,10,10
100,/about/fellows/dominic-orchard,1,1
101,/about/fellows/dominik-krzeminski,7,6
102,/about/fellows/edward-palmer,8,6
103,/about/fellows/eike-mueller,3,1
104,/about/fellows/eilis-hannon,2,2
105,/about/fellows/eli-chadwick,13,11
106,/about/fellows/elisa-loza-reyes,2,2
107,/about/fellows/emily-bell,8,8
108,/about/fellows/emily-lewis,1,1
109,/about/fellows/emma-karoune,10,10
110,/about/fellows/emma-rand,3,3
111,/about/fellows/farah-ahmed,2,2
112,/about/fellows/frances-cooper,4,4
113,/about/fellows/gary-leeming,9,6
114,/about/fellows/gergana-daskalova,1,1
115,/about/fellows/hannah-williams,8,8
116,/about/fellows/heather-ford,1,1
117,/about/fellows/heather-packer,2,2
118,/about/fellows/iain-barrass,9,8
119,/about/fellows/isla-myers-smith,3,3
120,/about/fellows/james-baker,17,16
121,/about/fellows/james-harold-davenport,2,2
122,/about/fellows/james-spencer,3,1
123,/about/fellows/jane-charlesworth,4,4
124,/about/fellows/jessica-ward,1,1
125,/about/fellows/jez-cope,7,5
126,/about/fellows/jon-hill,1,1
127,/about/fellows/jon-massey,6,4
128,/about/fellows/katy-brown,5,5
129,/about/fellows/krishna-kumar,1,1
130,/about/fellows/laurence-billingham,1,1
131,/about/fellows/laurent-gatto,2,1
132,/about/fellows/lawrence-hudson,1,1
133,/about/fellows/leanne-mary-wake,1,1
134,/about/fellows/leontien-talboom,7,7
135,/about/fellows/liberty-foreman,4,4
136,/about/fellows/lucy-whalley,6,6
137,/about/fellows/mark-basham,2,2
138,/about/fellows/mark-stillwell,1,1
139,/about/fellows/mateusz-malenta,4,4
140,/about/fellows/matt-williams,17,17
141,/about/fellows/matthew-bluteau,12,11
142,/about/fellows/matthew-upson,6,5
143,/about/fellows/melody-sandells,3,3
144,/about/fellows/michael-berks,1,1
145,/about/fellows/michael-fischer,1,1
146,/about/fellows/mike-croucher,1,1
147,/about/fellows/mozhgan-kabiri-chimeh,5,4
148,/about/fellows/natalie-stanford,1,1
149,/about/fellows/nick-pearce,1,1
150,/about/fellows/nikoleta-glynatsi,5,4
151,/about/fellows/norman-morrison,1,1
152,/about/fellows/oliver-laslett,4,4
153,/about/fellows/pablo-bernabeu,3,2
154,/about/fellows/patricia-herterich,4,4
155,/about/fellows/phil-mcaleer,3,3
156,/about/fellows/philip-fowler,1,1
157,/about/fellows/philipp-boersch-supan,2,2
158,/about/fellows/rachael-ainsworth,6,5
159,/about/fellows/reka-solymosi,1,1
160,/about/fellows/richard-adams,6,2
161,/about/fellows/robert-haines,1,1
162,/about/fellows/robert-patton,1,1
163,/about/fellows/robin-long,1,1
164,/about/fellows/robyn-grant,1,1
165,/about/fellows/sammie-buzzard,6,4
166,/about/fellows/sanjay-manohar,1,1
167,/about/fellows/sarah-butcher,1,1
168,/about/fellows/sarah-gibson,4,4
169,/about/fellows/sarah-mount,3,3
170,/about/fellows/simon-waldman,2,2
171,/about/fellows/sorrel-harriet,7,7
172,/about/fellows/stephen-eglen,3,3
173,/about/fellows/steve-harris,1,1
174,/about/fellows/stuart-dunn,1,1
175,/about/fellows/stuart-grieve,1,1
176,/about/fellows/susheel-varma,1,1
177,/about/fellows/tania-allard,3,3
178,/about/fellows/tarek-allam,3,3
179,/about/fellows/terhi-nurmikko-fuller,2,1
180,/about/fellows/thibault-lestang,3,3
181,/about/fellows/thomas-etherington,2,1
182,/about/fellows/tom-crick,1,1
183,/about/fellows/tom-pollard,10,10
184,/about/fellows/vincent-knight,2,2
185,/about/fellows/will-furnass,2,2
186,/about/fellows/will-hulme,5,5
187,/about/fellows/yadira-sanchez,27,19
188,/about/fellows/yasir-noori,5,2
189,/about/fellows/yo-yehudi,9,6
190,/about/funders,32,31
191,/about/funders?__proto__[98765]=testv&__proto__.98765=testv&constructor[prototype][98765]=testv,1,1
192,/about/get-involved,37,34
193,/about/how-cite-us,10,10
194,/about/manifesto,45,41
195,/about/partners,29,28
196,/about/people,11,9
197,/about/people/les-carr,1,1
198,/about/staff,129,101
199,/about/staff/partners/ahrc,2,1
200,/about/staff/partners/cathie-marsh-institute,2,2
201,/about/staff/partners/ccfe,1,1
202,/about/staff/partners/daresbury-laboratory-stfc,1,1
203,/about/staff/partners/kings-college-london,1,1
