,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1381,607
1,/403.html?page=/snags&from=,3,3
2,/403.html?page=/snags&from=http://software.ac.uk/admin/content/node,3,2
3,/404.html?page=/about/mb-test-page-should-be-unpublished&from=http://test.www.software.ac.uk/node/152/edit,1,1
4,/404.html?page=/blag&from=,1,1
5,/404.html?page=/blog/2010-12-16-experiences-paraview-and-python/comment&from=,1,1
6,/404.html?page=/blog/2011-02-16-open-source-community-simplified&from=,1,1
7,/404.html?page=/blog/comment/2010-12-16-experiences-paraview-and-python&from=,1,1
8,/404.html?page=/blog/edit&from=,1,1
9,/404.html?page=/devcsi-support-developers&from=,4,4
10,/404.html?page=/devcsi-support-developers&from=http://software.ac.uk/home/cw11,1,1
11,/404.html?page=/devcsi-support-developers&from=http://twitter.com/SoftwareSaved,1,1
12,/404.html?page=/devcsi-support-developers&from=http://www.software.ac.uk/home/cw11,27,22
13,/404.html?page=/devcsi-support-developers&from=http://www.software.ac.uk/home/CW11,3,3
14,/404.html?page=/devcsi-support-developers&from=http://www.software.ac.uk/news/2011-01-26-any-developers-fancy-free-access-cw11-and-help-expenses-too,7,4
15,/404.html?page=/home/cw11/lightening-talks&from=http://software.ac.uk/home/cw11,1,1
16,/404.html?page=/home/cw11/lightening-talks&from=http://www.software.ac.uk/home/cw11,17,16
17,/404.html?page=/home/cw11/lightening-talks&from=http://www.software.ac.uk/home/CW11,3,3
18,/404.html?page=/index.html&from=http://rcukpublishing/research/xrcprogrammes/prevprogs/Pages/e-Science.aspx,2,1
19,/404.html?page=/media&from=,1,1
20,/404.html?page=/news/2011-02-25-hello-world-2&from=http://test.www.software.ac.uk/node/add/news,1,1
21,/404.html?page=/news/2011-02-25-test-article&from=,1,1
22,/404.html?page=/resources/preserving-software-recources&from=,1,1
23,/404.html?page=/sites/default/files/images/banners/Blog.jpg&from=,1,1
24,/404.html?page=/snags/edit&from=,1,1
25,/404.html?page=/ssi/trac&from=,1,1
26,/404.html?page=/test.html&from=,1,1
27,/404.html?page=/tmp/jsddm.0.25/jsddm.0.25.html&from=,1,1
28,/404.html?page=/twitter&from=,4,3
29,/404.html?page=/update&from=,1,1
30,/404.html?page=/users&from=,1,1
31,/404.html?page=/what do we do/ahmworkshop&from=http://www.allhands.org.uk/2010/workshops,3,1
32,/404.html?page=/what do we do/ahmworkshop&from=http://www.omii.ac.uk/news/news.jhtml?nid=343,1,1
33,/404.html?page=/what do we do/ahmworkshop&from=http://www.software.ac.uk/what do we do/ahmworkshop?,1,1
34,/404.html?page=/what do we do/sustaining-software&from=http://www.keep-project.eu/ezpub2/index.php?/eng/About-KEEP/News/Software-preservation-workshop,2,2
