,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1243,832
1,/20th-annual-international-conference-intelligent-systems-molecular-biology-ismb,2,2
2,/25th-ieee-computer-based-medical-systems-cbms-2012,1,1
3,/30th-conference-international-society-biomechanics-sports-isbs,2,2
4,/3d-body-scanning-technologies,1,1
5,/3rd-international-ubi-summer-school-2012,1,1
6,/403.html?page=/collaborations-workshop-2013-cw13/cw13-breakouts&from=,1,1
7,/403.html?page=/collaborations-workshop-2013-cw13/cw13-organisation&from=,1,1
8,/403.html?page=/cw13-survey&from=,4,4
9,/403.html?page=/epsrc-approved-software-training-centres-doctoral-training&from=,3,3
10,/403.html?page=/fellowship-programme/fellowship-programme-application-form&from=http://www.software.ac.uk/news/2012-07-11-funding-travel-and-more-new-fellowship-programme,1,1
11,/403.html?page=/logout&from=http://www.software.ac.uk/admin,1,1
12,/403.html?page=/logout&from=http://www.software.ac.uk/admin/content/node,1,1
13,/403.html?page=/news/2013-03-06-software-sustainability-institute-egi-forum-2013&from=,1,1
14,/403.html?page=/news/2013-03-07-software-carpentry-boot-camp-bath&from=http://www.software.ac.uk/news,2,2
15,/403.html?page=/news/2013-03-07-software-carpentry-boot-camp-oxford&from=,3,3
16,/403.html?page=/news/2013-03-07-software-carpentry-boot-camp-oxford&from=http://www.software.ac.uk/news,1,1
17,/403.html?page=/resources/preserving-software-resources&from=,20,19
18,/403.html?page=/resources/preserving-software-resources&from=http://software.ac.uk/what-do-we-do,1,1
19,/403.html?page=/resources/preserving-software-resources&from=http://softwarepreservation.jiscinvolve.org/wp/,1,1
20,"/403.html?page=/resources/preserving-software-resources&from=http://www.google.co.uk/url?sa=i&rct=j&q=ant+farm&source=images&cd=&docid=u-hm7lkPtgszAM&tbnid=PNt0LLR-e-KGaM:&ved=&url=http://www.software.ac.uk/resources/preserving-software-resources&ei=gGk4UdXIB4LZOYqigKgH&bvm=bv.43287494,d.ZWU&psig=AFQjCNHDkxkyDJI3RuzWziIOvKOKyPjb5Q&ust=1362737920322391",1,1
21,/403.html?page=/resources/preserving-software-resources&from=http://www.software.ac.uk/what-do-we-do,1,1
22,/403.html?page=/user/register?destination=node/570#comment-form&from=,2,2
23,/404.html?page=/)&from=,2,2
24,/404.html?page=/blog/2011-12-16-what-makes-good-code-digital-social-research-view&from=,3,1
25,/404.html?page=/blog/2011-12-16-what-makes-good-code-digital-social-research-view&from=http://software.ac.uk/blog/2011-12-16-what-makes-good-code-digital-social-research-view,1,1
26,/404.html?page=/CDT&from=,1,1
27,/404.html?page=/CDT&from=http://www.software.ac.uk/CDT,2,1
28,/404.html?page=/collaborations-workshop-&from=,2,2
29,/404.html?page=/collaborations-workshop-2012-cw12&from=,1,1
30,/404.html?page=/collaborations-workshop-2012&from=,1,1
31,/404.html?page=/collaborations-workshop-2013-cw13/cw13-agend&from=,2,2
32,/404.html?page=/collaborations-workshop-2013-cw13&from=,1,1
33,/404.html?page=/collaborations-workshop&from=,1,1
34,/404.html?page=/cw11&from=,1,1
35,/404.html?page=/cw13&from=,2,2
36,/404.html?page=/fellows&from=,2,2
37,/404.html?page=/fellows&from=http://www.software.ac.uk/fellows,2,1
38,/404.html?page=/fellowship-programme/fellow-profiles.&from=,2,2
39,/404.html?page=/gallery/CW11&from=,1,1
40,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=,3,3
41,/404.html?page=/how-frustrate-your-users-annoy-other-developers-and-please-lawyers&from=http://www.software.ac.uk/what-do-we-do,2,1
42,/404.html?page=/mathematical-and computational-evolutionary-biology-2012&from=,1,1
43,/404.html?page=/resources/guides/which-journals-should-i-publish&from=,1,1
44,"/404.html?page=/resources/guides/writing-readable-source-code,&from=",1,1
45,/404.html?page=/so-exactly-what-software-did-you-use>&from=,4,3
46,/404.html?page=/TrainingforCDTs&from=,1,1
47,/404.html?page=/user]&from=,1,1
48,/404.html?page=/who-do-we-work/blog&from=http://test.www.software.ac.uk/who-do-we-work/news,1,1
49,/404.html?page=/who-do-we-work/journalrocs&from=,1,1
50,/404.html?page=/who-do-we-work/news&from=http://test.www.software.ac.uk/who-do-we-work/dmacrys,2,1
51,/about,110,80
52,/about/advisory-board,12,11
53,/about/cite-us,5,4
54,/about/contact,31,28
55,/about/media,5,5
56,/about/our-partners,8,8
57,/about/people,121,104
58,/accommodation-cw13,74,51
59,/agent-reports,10,7
60,/agents,13,11
61,/agents/agent-profiles,7,6
62,/agents/more-information-about-agent-network,4,3
63,/astonishingly-fast-fitting-models-big-datasets,2,2
64,/banner-759,1,1
65,/banner-816,4,3
66,/banner-817,2,1
67,/behaviour-energy-and-climate-change-conference-2012,5,5
68,/blog,130,85
69,/blog?page=1,12,11
70,/blog?page=10,1,1
71,/blog?page=11,1,1
72,/blog?page=12,1,1
73,/blog?page=13,1,1
74,/blog?page=14,1,1
75,/blog?page=15,1,1
76,/blog?page=16,1,1
77,/blog?page=17,2,1
78,/blog?page=18,1,1
79,/blog?page=2,3,3
80,/blog?page=3,2,2
81,/blog?page=4,1,1
82,/blog?page=5,1,1
83,/blog?page=6,4,2
84,/blog?page=7,1,1
85,/blog?page=8,1,1
86,/blog?page=9,2,2
87,/blog/2010-12-16-experiences-paraview-and-python,9,8
88,/blog/2011-01-17-continuous-integration-gets-new-butler,3,3
89,/blog/2011-01-18-thinking-about-migrating-different-repository,2,2
90,/blog/2011-02-17-dev8d-dipping-toe-developers-world,2,2
91,/blog/2011-03-10-view-collaborations-workshop,1,1
92,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,25,24
93,/blog/2011-04-19-ancient-greeks-knew-thing-or-two-about-software-problems,4,4
94,/blog/2011-05-02-publish-or-be-damned-alternative-impact-manifesto-research-software,3,3
95,/blog/2011-06-02-commercialising-your-software,6,6
96,/blog/2011-06-22-what-makes-good-code-good,10,9
97,/blog/2011-07-08-why-reproducibility-important,3,3
98,/blog/2011-08-25-integrating-orthopaedic-systems-more-knee-jerk-reaction,1,1
99,/blog/2011-09-02-wtfsmin-indicator-code-quality,7,6
100,/blog/2011-09-22-chemistry-experiments-computer-instead-bench-top,8,7
101,/blog/2011-09-29-what-will-climate-change-do-our-wheat,5,3
102,/blog/2011-10-04-beyond-weather-metum-and-art-weather-forecasting,3,3
103,/blog/2011-10-18-open-street-map-and-participatory-mapping,1,1
104,/blog/2011-11-07-brain-image-analysis-pain-productivity,2,1
105,/blog/2011-11-30-celery-not-be-sniffed,3,3
106,/blog/2011-12-16-what-makes-good-code-good-digital-social-research-view,37,34
107,/blog/2011-12-20-how-many-funding-aggregators-do-we-need,1,1
108,/blog/2012-01-19-how-easy-it-teach-software-skills,4,4
109,/blog/2012-02-03-usability-sustainability,2,2
110,/blog/2012-02-17-what-makes-good-code-good-and-peer-software-reviewing-dev8d,7,7
111,/blog/2012-03-05-five-top-tips-promoting-your-software,15,15
112,/blog/2012-03-23-announcing-journal-open-research-software-software-metajournal,2,1
113,/blog/2012-03-27-rtfm-four-letter-word,1,1
114,/blog/2012-04-16-marrying-prince2-agile-development,99,95
115,/blog/2012-04-17-developing-dynamic-biomedical-research-support-systems-need-domain-expertise,2,1
116,/blog/2012-04-18-getting-started-atlasti,2,2
117,/blog/2012-04-19-successful-github-development,1,1
118,/blog/2012-04-19-top-tips-using-open-source-repository,6,5
119,/blog/2012-04-20-top-tips-migrating-open-source-repository,3,3
120,/blog/2012-04-23-how-encourage-developers-share-code,4,4
121,/blog/2012-04-23-work-scientific-software-engineers-recognised-academia,7,6
122,/blog/2012-04-26-top-five-donts-software-development,16,15
123,/blog/2012-05-01-scientific-software-developer-academia,2,2
124,/blog/2012-05-02-uks-first-software-carpentry-boot-camp,17,16
125,/blog/2012-05-03-five-tops-tips-documentation,6,6
126,/blog/2012-05-09-five-top-tips-developing-android-apps,30,29
127,/blog/2012-05-16-top-five-tips-releasing-software,16,16
128,/blog/2012-06-06-what-infrastructure-do-you-need-start-developing-research-software-our-top-tips,8,7
129,/blog/2012-06-19-what-infrastructure-do-you-need-foster-closer-collaboration-around-your-software-our,1,1
130,/blog/2012-06-20-migrating-sourceforge-wordpress-blog-hosted-apps-walkthrough,12,11
131,/blog/2012-06-21-communicating-science-parliamentarians,2,1
132,/blog/2012-06-22-fascinating-day-learning-about-audio-and-music-research-soundsoftware-2012,14,5
133,/blog/2012-06-22-how-describe-software-you-used-your-research-top-ten-tips,5,5
134,/blog/2012-06-28-strengthen-community-engagement-and-deliver-reliable-software-right-infrastructure-o,3,3
135,/blog/2012-07-16-infrastructure-closer-collaboration-our-top-tips,2,2
136,/blog/2012-07-17-infrastructure-unselfish-software-development-collection-top-tips,13,10
