,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1549,1269
1,/2012-ocean-sciences-meeting,1,1
2,/20th-annual-international-conference-intelligent-systems-molecular-biology-ismb,1,1
3,/25th-ieee-computer-based-medical-systems-cbms-2012,2,2
4,/30th-conference-international-society-biomechanics-sports-isbs,3,3
5,/3d-body-scanning-technologies,2,2
6,/3rd-international-ubi-summer-school-2012,1,1
7,/403.html?page=/cw15&from=,2,2
8,/403.html?page=/cw15&from=http://www.software.ac.uk/,3,1
9,/403.html?page=/cw15&from=http://www.software.ac.uk/cw14,2,1
10,/403.html?page=/cw15&from=http://www.software.ac.uk/cw15,1,1
11,/403.html?page=/news/2014-12-19-collaborations-workshop-2015-cw15-hold-date-25-27-march-2015-oxford-uk&from=http://www.rac.manchester.ac.uk/,1,1
12,/403.html?page=/news/2015-01-06-vacancy-oerc-lookout-new-research-software-engineer&from=,1,1
13,/403.html?page=/node/1574&from=http://t.co/W6MV5frRLR,1,1
14,/403.html?page=/node/1581&from=,2,1
15,/403.html?page=/node/1620&from=,1,1
16,/404.html?page=/.../2012-04-16-marrying&from=,2,1
17,/404.html?page=/&gt;https://www.autoitscript.com/site/autoit/=&from=http://www.software.ac.uk/blog/2015-01-29-automated-gui-testing-autohotkey,2,1
18,/404.html?page=/blog/2014-07-22-look-fortran-unit-test-frameworks.&from=,1,1
19,/404.html?page=/blog/2014-07-23-look-fortran-unit-test-frameworks&from=,1,1
20,/404.html?page=/blog/2014-07-25-i-dont-fix-printers-or-do-it-support-im-research-software-&from=,1,1
21,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out.&from=,14,13
22,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out&from=,8,7
23,/404.html?page=/cw1&from=,2,1
24,/404.html?page=/fellows/dominc-orchard&from=,1,1
25,/404.html?page=/github.com/softwaresaved/automated_testing/blob/master/README.md&from=http://www.software.ac.uk/resources/guides-everything,1,1
26,/404.html?page=/home/cw11/giving-good-lightening-talk&from=,2,1
27,/404.html?page=/legacy-sitesattach/Downloads/Download.png&from=http://world.archive.forumcommunity.net/m/?t=52733822,1,1
28,/404.html?page=/legacy-sitesattach/STAFFCommissionedSoftwareIntegration/OMIISecurityInfrastructure.pdf&from=http://dev.mygrid.org.uk/wiki/display/story/T2+Security+Thoughts?decorator=printable,2,1
29,/404.html?page=/legacy-sitesdocs/2.0.0/omii_2_user_guide/security/omii/what_is_keystore.htm&from=,1,1
30,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://wiki.openbravo.com/wiki/ERP_2.50:Developers_Guide/Examples/SOAP_WebService,2,2
31,/404.html?page=/legacy-sitesdocs/2.3.0/reference/apache_axis/wsdd/wsdd.htm&from=http://www.guj.com.br/java/121638-erro-ao-acessar-webservice-c-com-meu-cliente-java,1,1
32,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=,1,1
33,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://gnuplot.info/links.html,1,1
34,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://gnuplot.sourceforge.net/links.html,1,1
35,/404.html?page=/legacy-sitesdocs/2.3.3/managed_programme/plotws/about_plotws.htm&from=http://www.gnuplot.info/links.html,15,15
36,/404.html?page=/legacy-sitesdownloads/&from=http://egee2.web.cern.ch/egee2/news-from-related-projects/the-latest-version-of-campus-grid-toolkit-has-been-released/index.html,1,1
37,/404.html?page=/legacy-sitesprojects/display_project.jsp?projectid=237&from=http://www0.cs.ucl.ac.uk/research/avats/,2,2
38,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=,1,1
39,/404.html?page=/legacy-siteswiki/JaxWsTutorial&from=http://stackoverflow.com/questions/1348603/how-can-i-get-maven-to-stop-attempting-to-check-for-updates-for-artifacts-from-a,11,11
