,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1695,1565
1,/?fbclid=IwAR0o2EYT-OfuwjewEPdnP0vlT_apWS_6YNdZ2RmaFeqbrrFUmXtVJoJtsr8,1,1
2,/?mc_cid=43291a7aef&mc_eid=b7cbd17e61,2,2
3,/?page=2,1,1
4,/403.html?page=/about/people/mike-jackson&from=https://www.software.ac.uk/blog/2016-09-26-automated-gui-testing-autohotkey,1,1
5,/403.html?page=/admin/reports/updates&from=https://localhost:9443/admin/reports,1,1
6,/403.html?page=/comment/6390&from=,1,1
7,/403.html?page=/news/research-software-camp-fair-software-starts-today&from=https://www.google.com/,1,1
8,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys?_ga=2.253687808.827850752.1552895086-2054884080.1509719786&from=,113,113
9,/404.html?page=/#3dsd9q5o&from=,1,1
10,/404.html?page=/#46zo&from=,1,1
11,/404.html?page=/#4zth90qfedy1itg1mrin&from=,1,1
12,/404.html?page=/#8v8ahcl69m2a1iiu5p3vi&from=,5,5
13,/404.html?page=/#ana1p3cpb5960&from=,1,1
14,/404.html?page=/#at4nckug7e9cmydblv&from=,6,6
15,/404.html?page=/#bdpiorqazz&from=,1,1
16,/404.html?page=/#evuno6x&from=,2,2
17,/404.html?page=/#f62k&from=,3,3
18,/404.html?page=/#js4i91qr1&from=,4,4
19,/404.html?page=/#kgag5&from=,1,1
20,/404.html?page=/#m0xf08gtff9591sjzf&from=,2,2
21,/404.html?page=/#n1v6s6p&from=,1,1
22,/404.html?page=/#qbb7a431c93uv7kcele34zrn0&from=,1,1
23,/404.html?page=/#s338p7lhovt5&from=,2,2
24,/404.html?page=/#twxrifon9l00zv&from=,4,4
25,/404.html?page=/#ug1zhib5ca&from=,5,5
26,/404.html?page=/#v0u9&from=,1,1
27,/404.html?page=/#vmd3j9lc&from=,1,1
28,/404.html?page=/#wb7l7&from=,1,1
29,/404.html?page=/#ykurmj3e8v2v&from=,7,7
30,/404.html?page=/#yl3l&from=,6,6
31,/404.html?page=/author/annie-jeffery&from=https://www.software.ac.uk/about/fellows/annie-jeffery,2,1
32,/404.html?page=/author/aoife-hughes?_ga=2.184283747.439317744.1686318485-1137860196.1686318484&from=https://www.software.ac.uk/,1,1
33,/404.html?page=/author/aoife-hughes?_ga=2.201163435.440484072.1685645992-1179227964.1685397530&from=https://www.software.ac.uk/,1,1
34,/404.html?page=/author/aoife-hughes?_ga=2.60857832.599228038.1685999616-1524275521.1685999616&from=https://www.software.ac.uk/,2,1
35,/404.html?page=/author/aoife-hughes&from=https://software.ac.uk/about/fellows/aoife-hughes,3,3
