,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,769,696
1,/?fbclid=IwAR0BbypcXSVJahSDDn1cuQWCjMprF_K3gDlzHbk62CrsfQAl72MCpctVodw,1,1
2,/?mc_cid=b58fb51870&mc_eid=141de1d6eb,2,2
3,/?route=checkout/checkout,1,1
4,/403.html?page=/about/our-partners&from=https://www.software.ac.uk/who-do-we-work,1,1
5,/403.html?page=/about/people/devasena-inupakutika&from=https://www.software.ac.uk/blog/2016-09-26-biojs-free-bioinformatics-visualisation-tools-get-software-facelift,1,1
6,/403.html?page=/about/people/funders&from=https://software.ac.uk/about/people?_ga=2.13212023.1175535210.1597924817-2205936.1597924817,1,1
7,/403.html?page=/about/people/raniere-silva&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
8,/403.html?page=/blog/2013-05-10-top-tips-editing-other-peoples-writing&from=https://www.google.com,1,1
9,/403.html?page=/blog/2013-05-10-top-tips-editing-other-peoples-writing&from=https://www.google.com/,1,1
10,/403.html?page=/blog/2020-08-25-celebrating-datasets-and-other-research-outputs-introducing-hiddenref&from=,1,1
11,/403.html?page=/editorial-style-guide&from=https://software.ac.uk/about/brand-guidelines,1,1
12,/403.html?page=/open-evidence-bank&from=,4,4
13,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=,1,1
14,/403.html?page=/what-do-we-know-about-rses-results-our-international-surveys&from=http://www.morenet.ac.mz/index.php/pt/formacoes/14-artigos-exemplo/204-pesquisa-sobre-software-de-pesquisa-na-africa-do-sul-e-as-pessoas-envolvidas,1,1
15,/404.html?page=/ forum&from=,1,1
16,/404.html?page=/404.html?page=/home/cw11/Z2l2aW5nLW&from=&from=,1,1
17,/404.html?page=/about/people/orcid.org/0000-0001-6390-2616&from=https://www.software.ac.uk/about/staff/person/shoaib-sufi,3,3
18,/404.html?page=/about/staff/person/shoaib-sufi)&from=,1,1
19,/404.html?page=/Academic blogging: top tips?_ga=2.95017628.1679624951.1597238336-272943889.1589193485&from=https://www.software.ac.uk/resources/guides/guides-content-contributors,1,1
20,/404.html?page=/admin&from=,1,1
21,/404.html?page=/aG93LWNpdG&from=,2,2
22,/404.html?page=/blog/2016 10 03 how photo playboy became part scientific culture&from=,1,1
23,/404.html?page=/blog/2017-04-10-state-nation-report-research-software-en…?_ga=2.30108735.1885638772.1598256391-1362437618.1591003773&from=https://35.176.183.9/open-evidence-bank,1,1
24,/404.html?page=/blog/2017-04-10-state-nation-report-research-software-en…&from=https://35.176.183.9/admin/structure/views/view/oeb/edit/page_1,2,1
25,/404.html?page=/blog/2017-09-01-lonely-journey-excel-pandas&from=,1,1
26,/404.html?page=/blog/2017-11-23-executing-python-code-submitted-web-service)&from=,1,1
27,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://rse.ac.uk/community/epsrc-rse-fellows/,1,1
28,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.york.ac.uk,1,1
29,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.york.ac.uk/physics/people/phil-hasnip/,1,1
30,/404.html?page=/blog/2018-03-12-what-do -we-know-about-rses-results-our- international-surveys&from=,2,1
31,/404.html?page=/blog/2018-03-12-what-do-we-know-about-rses-results-our-i…?_ga=2.36220192.1885638772.1598256391-1362437618.1591003773&from=https://35.176.183.9/open-evidence-bank,1,1
32,/404.html?page=/blog/MjAxNy0wMS&from=,1,1
33,/404.html?page=/blog/MjAyMC0wNS&from=,1,1
34,/404.html?page=/blog/www.jamovi.org&from=https://www.software.ac.uk/blog/2019-06-03-jamovi-community-driven-user-friendly-software-masses,2,2
35,/404.html?page=/c3BlZWQtYm&from=,1,1
36,/404.html?page=/cw20/Y29sbGFib3&from=,3,3
37,/404.html?page=/d2hpY2gtam&from=,1,1
38,/404.html?page=/evidence-bank&from=,2,1
39,/404.html?page=/fellows/www.glueviz.org?_ga=2.145555762.706339190.1597220429-118049098.1597220429&from=https://www.software.ac.uk/about/fellows/thomas-robitaille,1,1
40,/404.html?page=/forum&from=,1,1
41,/404.html?page=/generating-google-maps-out-google-spreadsheets<div&from=,1,1
42,/404.html?page=/generating-google-maps-out-google-spreadsheets<div&from=http://www.bing.com/search?q=amazon,1,1
43,/404.html?page=/log&from=,1,1
44,/404.html?page=/open-evidence-bank-page&from=,1,1
45,/404.html?page=/open-evidence-bank/user&from=,1,1
46,/404.html?page=/open-evidence-bank2&from=,2,1
47,/404.html?page=/Research Software Engineers: State of the Nation Report 2017&from=https://35.176.183.9/admin/structure/views/view/oeb,1,1
48,/404.html?page=/resources/guides-everything/using-git-shared-folders-and-virtual-machines-1&from=,1,1
49,/404.html?page=/resources/guides-everything/using-git-shared-folders-and-virtual-machines-2&from=,1,1
50,/404.html?page=/resources/guides/choosing-open-source-licence?_ga=2.123589131.187078698.1598259194-1566480905.1559133569&from=https://software.ac.uk/blog/2016-09-26-open-source-licences-people-hurry,2,1
51,/404.html?page=/resources/guides/choosing-open-source-licence?_ga=2.145619636.187078698.1598259194-1566480905.1559133569&from=https://software.ac.uk/blog/2016-09-26-open-source-licences-people-hurry,1,1
52,/404.html?page=/resources/guides/choosing-open-source-licence?_ga=2.90715418.187078698.1598259194-1566480905.1559133569&from=https://software.ac.uk/blog/2016-09-26-open-source-licences-people-hurry,2,1
53,/404.html?page=/resources/guides/choosing-open-source-licence&from=,2,1
54,/404.html?page=/testimonials&from=,1,1
55,/404.html?page=/www.carpentries.org&from=https://software.ac.uk/programmes-and-events/carpentry-programmes,1,1
56,/about,172,145
57,/about/advisory-board,14,9
58,/about/advisory-board/louise-tillman,2,2
59,/about/brand-guidelines,11,10
60,/about/data-management-plan,12,11
61,/about/fellows,145,64
62,/about/fellows/adam-jackson,2,1
63,/about/fellows/alejandra-gonzalez-beltran,6,3
64,/about/fellows/alex-clarke,7,5
65,/about/fellows/alexander-morley,3,3
66,/about/fellows/andrew-stewart,6,6
67,/about/fellows/anna-krystalli,9,7
68,/about/fellows/anna-maria-sichani,6,6
69,/about/fellows/anna-powell-smith,4,4
70,/about/fellows/becky-arnold,7,4
71,/about/fellows/benjamin-krikler,10,8
72,/about/fellows/blair-archibald,1,1
73,/about/fellows/boris-adryan,2,2
74,/about/fellows/brigitta-sipocz,3,3
75,/about/fellows/caitlin-bentley,1,1
76,/about/fellows/caroline-jay,1,1
77,/about/fellows/catherine-smith,8,7
78,/about/fellows/cefn-hoile,6,3
79,/about/fellows/claire-donoghue,1,1
80,/about/fellows/craig-maclachlan,1,1
81,/about/fellows/daniel-hobley,4,2
82,/about/fellows/danny-wong,2,2
83,/about/fellows/david-perez-suarez,2,2
84,/about/fellows/diego-alonso-alvarez,4,4
85,/about/fellows/dominic-orchard,2,2
86,/about/fellows/edward-fisher,2,2
87,/about/fellows/edward-palmer,7,6
88,/about/fellows/eike-mueller,1,1
89,/about/fellows/eilis-hannon,1,1
90,/about/fellows/elisa-loza-reyes,1,1
91,/about/fellows/emily-bell,27,24
92,/about/fellows/emily-lewis,6,5
93,/about/fellows/emma-rand,17,17
94,/about/fellows/farah-ahmed,1,1
95,/about/fellows/frances-cooper,4,4
96,/about/fellows/gary-leeming,5,5
97,/about/fellows/geraint-palmer,2,2
98,/about/fellows/gergana-daskalova,3,2
99,/about/fellows/hans-fangohr,5,4
100,/about/fellows/heather-ford,1,1
101,/about/fellows/heather-packer,2,2
102,/about/fellows/isla-myers-smith,5,4
103,/about/fellows/james-baker,9,9
104,/about/fellows/james-harold-davenport,3,2
105,/about/fellows/james-hetherington,4,4
106,/about/fellows/jane-charlesworth,14,13
107,/about/fellows/jessica-ward,9,6
108,/about/fellows/jez-cope,3,3
109,/about/fellows/jon-massey,3,3
110,/about/fellows/kayla-lacovino,1,1
111,/about/fellows/krishna-kumar,1,1
112,/about/fellows/kristy-revell,1,1
113,/about/fellows/laura-james,9,6
114,/about/fellows/laurence-billingham,1,1
115,/about/fellows/leandro-liborio,2,2
116,/about/fellows/leanne-mary-wake,1,1
117,/about/fellows/leonardo-uieda,2,2
118,/about/fellows/liberty-foreman,7,7
119,/about/fellows/lucy-whalley,5,5
120,/about/fellows/malvika-sharan,3,3
121,/about/fellows/mark-stillwell,1,1
122,/about/fellows/martin-donnelly,1,1
123,/about/fellows/matt-williams,11,9
124,/about/fellows/matthew-upson,2,2
125,/about/fellows/melodee-helene-beals,1,1
126,/about/fellows/melody-sandells,2,2
127,/about/fellows/michael-fischer,3,3
128,/about/fellows/mozhgan-kabiri-chimeh,4,3
129,/about/fellows/nikoleta-glynatsi,2,2
130,/about/fellows/oliver-laslett,5,4
131,/about/fellows/olivia-guest,1,1
132,/about/fellows/pablo-bernabeu,3,3
133,/about/fellows/patricia-herterich,14,12
134,/about/fellows/phil-mcaleer,5,5
135,/about/fellows/philipp-boersch-supan,7,6
136,/about/fellows/rachael-ainsworth,3,3
137,/about/fellows/rebecca-wilson,4,4
138,/about/fellows/reka-solymosi,4,3
139,/about/fellows/richard-abel,1,1
140,/about/fellows/richard-johnston,3,2
141,/about/fellows/robert-haines,4,4
142,/about/fellows/robin-long,1,1
143,/about/fellows/robin-wilson,1,1
144,/about/fellows/robyn-grant,1,1
145,/about/fellows/sammie-buzzard,10,9
146,/about/fellows/sanjay-manohar,3,3
147,/about/fellows/sarah-gibson,13,13
148,/about/fellows/sorrel-harriet,3,2
149,/about/fellows/steve-harris,1,1
150,/about/fellows/stuart-dunn,2,1
151,/about/fellows/stuart-grieve,2,1
152,/about/fellows/tania-allard,1,1
153,/about/fellows/tarek-allam,7,7
154,/about/fellows/thomas-etherington,3,3
155,/about/fellows/thomas-robitaille,1,1
156,/about/fellows/tom-crick,2,1
157,/about/fellows/tom-pollard,12,9
158,/about/fellows/torsten-reimer,1,1
159,/about/fellows/vanesa-magar,2,2
160,/about/fellows/will-furnass,5,5
161,/about/fellows/will-hulme,7,6
162,/about/fellows/yasir-noori,6,6
163,/about/fellows/yo-yehudi,5,5
164,/about/funders,12,12
165,/about/get-involved,22,17
166,/about/how-cite-us,18,16
167,/about/manifesto,41,34
168,/about/partners,15,12
169,/about/people,7,5
170,/about/people/olivier-philippe,1,1
171,/about/staff,127,84
172,/about/staff/partners/australian-research-data-commons-ardc,1,1
173,/about/staff/partners/code-refinery,1,1
174,/about/staff/partners/european-bioinformatics-institute,1,1
175,/about/staff/partners/roslin-institute,1,1
176,/about/staff/partners/stfc-scientific-computing-department-scd,2,2
177,/about/staff/person/aleksandra-nenadic,8,8
178,/about/staff/person/aleksandra-pawlik,3,3
179,/about/staff/person/alexander-hay,10,8
180,/about/staff/person/arno-proeme,5,4
181,/about/staff/person/arshad-khan,1,1
182,/about/staff/person/carole-goble,5,5
183,/about/staff/person/caroline-jay,17,13
184,/about/staff/person/claire-wyatt,6,5
185,/about/staff/person/clem-hadfield,1,1
186,/about/staff/person/david-brown,2,2
187,/about/staff/person/david-de-roure,1,1
188,/about/staff/person/david-gavaghan,2,2
189,/about/staff/person/david-snelling,5,5
190,/about/staff/person/devasena-inupakutika,1,1
191,/about/staff/person/giacomo-peru,3,3
192,/about/staff/person/iain-emsley,1,1
193,/about/staff/person/jacalyn-laird,4,4
194,/about/staff/person/john-robinson,2,1
195,/about/staff/person/kevin-ashley,1,1
196,/about/staff/person/les-carr,1,1
